,email_hash,android_number_interventions,android_avg_goal_time,android_proportion_interventions,android_number_sessions,android_other_time,android_goal_time,android_total_time,browser_number_interventions,browser_avg_goal_time,browser_proportion_interventions,browser_number_sessions,browser_other_time,browser_goal_time,browser_total_time
10,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10,7.483806687665835,0.08403361344537816,119,7.418780882750794,8.582418976333944,8.854236693405742,6,5.796057750765372,0.03614457831325301,166,9.472012088995733,5.796057750765372,9.49702194409438
11,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,47,8.0106915391303,0.31543624161073824,149,8.893847217670283,9.109303827798412,9.7005142080113,6,5.655991810819852,0.14285714285714285,42,7.254177846456518,5.655991810819852,7.438383530044307
12,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,21,7.627382092346461,0.27631578947368424,76,5.58724865840025,8.725994381014571,8.768418726857403,7,6.740519359606223,0.0625,112,8.431635303054591,6.740519359606223,8.600798775271034
13,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,64,6.775746536061772,0.24060150375939848,266,8.068716192714781,7.874358824729881,8.669399124305569,12,6.206575926724928,0.09448818897637795,127,9.24116051431607,6.206575926724928,9.288134399416203
14,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,7,5.808142489980444,0.14583333333333334,48,6.222576268071369,6.501289670540389,7.064759027791802,16,6.677083461247136,0.09937888198757763,161,9.14366623870819,6.677083461247136,9.225130457448818
15,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,207,8.089482474360754,0.27710843373493976,747,9.540938245404796,9.188094763028863,10.073145935376685,4,5.2574953720277815,0.05555555555555555,72,9.05998249038762,5.950642552587727,9.10364563330522
16,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,150,6.905085050426258,0.29411764705882354,510,10.69128560469541,8.003697339094368,10.7571153366182,6,5.680172609017068,0.42857142857142855,14,4.48863636973214,6.373319789577012,6.51471269087253
17,6810eacf7edd74cb2f55bcac37c009d8eae821398c0aa41b4d8742f983fcec57,10,6.82001636467413,0.08620689655172414,116,7.506042178518122,6.82001636467413,7.913886714856082,7,8.448271745949816,0.15555555555555556,45,7.749322464660356,8.448271745949816,8.85180655855245
18,8b236f84f8b6e9b2fbf33bf242b7d7b6714c1d65dacbd2b7921b5672b10dbac6,2,5.4680601411351315,0.028169014084507043,71,6.75343791859778,6.566672429803241,7.357556200910353,4,6.161207321695077,0.06557377049180328,61,9.134107065976593,6.854354502255021,9.23151460720759
19,8b24da789d3a62d3ec752b2f6c9130c8b40e9a1192334a21a38d6fb55ac374ef,28,5.477509030333064,0.25688073394495414,109,7.60489448081162,6.863803391452954,7.994632311431825,4,4.997212273764115,0.043478260869565216,92,9.789926840312962,5.69035945432406,9.806370741756401
20,8b24da789d3a62d3ec752b2f6c9130c8b40e9a1192334a21a38d6fb55ac374ef,33,7.296752194382994,0.22,150,8.522379718103538,8.683046555502886,9.29908358181057,14,6.294343066441045,0.10294117647058823,136,9.852562611350837,6.9874902470009905,9.90797745780898
21,8b24da789d3a62d3ec752b2f6c9130c8b40e9a1192334a21a38d6fb55ac374ef,26,5.75890177387728,0.5306122448979592,49,7.797291273547472,7.704811922932594,8.445267451844648,4,5.123963979403259,0.02666666666666667,150,9.966744002171144,6.222576268071369,9.990123859195675
22,8b24da789d3a62d3ec752b2f6c9130c8b40e9a1192334a21a38d6fb55ac374ef,15,6.744059186311348,0.2542372881355932,59,7.44600149832412,7.842671474979457,8.357024439263416,6,5.44673737166631,0.06818181818181818,88,9.944149534255018,6.139884552226255,9.966180621874551
23,8b24da789d3a62d3ec752b2f6c9130c8b40e9a1192334a21a38d6fb55ac374ef,38,6.813719287055543,0.1237785016286645,307,9.537699784080726,8.200013648175434,9.77075584008217,6,6.268148865350222,0.045112781954887216,133,9.75973264889099,6.961296045910167,9.818855161695424
24,8b24da789d3a62d3ec752b2f6c9130c8b40e9a1192334a21a38d6fb55ac374ef,26,7.043741988181725,0.2222222222222222,117,8.465268118551318,8.142354276849835,9.009936307631463,10,6.466144724237619,0.07246376811594203,138,9.11007795003779,7.1592919047975645,9.243001154215731
25,2ebd3c635c425c88f8af0557531006997745b9fa7c1f27aec0e700915d3afe20,29,5.634789603169249,0.4142857142857143,70,5.863631175598097,6.733401891837359,7.083387847625295,60,7.779676063120352,0.33519553072625696,179,7.332369205929062,8.472823243680297,8.750207862525711
26,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,18,8.293111700374052,0.06521739130434782,276,10.270627546322624,9.679406061493943,10.71123493111663,54,7.591256082490277,0.24545454545454545,220,9.737846105993372,9.200693994924377,10.198058343191331
27,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,72,8.787647718201391,0.23529411764705882,306,9.800568498528287,10.397085630635493,10.83580910148281,5,6.968379900798572,0.09803921568627451,51,9.861988245358098,7.661527081358517,9.967025573340116
28,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,64,9.907056177413153,0.1933534743202417,331,8.706324840138741,11.293350538533044,11.365897690249298,9,5.9575629954323,0.20454545454545456,44,9.048762176320128,7.05617528410041,9.176576741823373
29,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,71,8.532672762264625,0.19887955182072828,357,9.795011076200044,10.142110674698724,10.676692825266652,11,4.137829674161839,0.39285714285714285,28,6.930494765951626,5.236441962829949,7.099201743553092
30,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,110,8.006534220429568,0.24017467248908297,458,9.819779803462643,9.798293689657623,10.502241632645898,6,5.8739939626336435,0.23076923076923078,26,6.424869023905388,6.9726062513017535,7.428927194802272
31,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,122,8.860782895806315,0.2646420824295011,461,9.396653950039674,11.258678168604686,11.403088277285324,23,5.988961416889864,0.25,92,8.733755131364893,7.598399329323964,9.012377119192271
32,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,83,8.431272128908597,0.2739273927392739,303,9.504352368122833,10.223031598136654,10.620058248039662,41,6.7336994666052155,0.26973684210526316,152,10.486596627887137,8.119993827725105,10.576253438404207
33,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,119,7.907528947994801,0.22326454033771106,533,10.626581809464026,9.699288417222856,10.959922762305052,22,6.717804695023691,0.22448979591836735,98,9.859326656750358,8.327242607457793,10.05496322915898
34,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,65,8.878441660824935,0.12014787430683918,541,9.790710714933168,10.487879573259036,10.892005918407165,18,5.575191240283214,0.21951219512195122,82,9.684460516733758,7.1846291527173145,9.763363044441961
35,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,48,7.546898728319763,0.08540925266903915,562,9.92524904431764,9.492808877375076,10.425371803658852,5,5.7672787862153285,0.35714285714285715,14,7.440146680662688,6.8658910748834385,7.8868329989550565
36,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,32,7.524021415206125,0.09195402298850575,348,9.93788897925346,8.910315776326016,10.243809512312088,18,5.19203049603008,0.16216216216216217,111,8.951828676824181,6.983789965258135,9.082620630373812
37,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,72,8.152774052744075,0.07484407484407485,962,10.66869954799624,9.94453352197213,11.063931577302242,37,6.509514015963292,0.3008130081300813,123,9.801399454452342,8.301273485191347,10.00278975360999
38,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,41,7.7098066888232735,0.07192982456140351,570,10.155451769658532,9.907031266159493,10.732083037271122,27,6.230481447578482,0.3176470588235294,85,8.664578178329295,7.8399193600125825,9.0280988119824
39,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,21,8.211957959716868,0.042,500,10.173591022713616,9.598252320836758,10.619887284906223,72,6.723832440821209,0.3037974683544304,237,10.059507911994038,8.515591910049263,10.253052278679716
40,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,15,8.308322299388747,0.026833631484794274,559,10.154129532552147,9.694616660508636,10.64368528978735,13,6.625060748041395,0.16049382716049382,81,8.613775289262481,8.011355109161286,9.050406334059858
41,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,14,8.988695696785708,0.03598971722365039,389,10.448105722036868,9.681842877345654,10.829788019439583,35,6.137727054086234,0.19444444444444445,180,9.42617729477462,7.747164966520335,9.597234094498912
42,20232cbd4c1efe15d5bee622bd967792beadc455b6525cddfc01b7860702fb82,155,8.702967115260444,0.28810408921933084,538,10.297352302577972,10.089261476380335,10.891857056271833,19,5.053694783556702,0.2159090909090909,88,8.995040974685022,6.663132695990803,9.087720658428273
43,539415565b33813048d7234428a44584980fce57d21ebc622931fc04ff504fbe,7,5.860786223465865,0.03888888888888889,180,8.222553638396958,6.959398512133975,8.471568013389962,7,5.813135011583565,0.5833333333333334,12,5.365976015021851,6.911747300251674,7.1049654482698426
44,539415565b33813048d7234428a44584980fce57d21ebc622931fc04ff504fbe,88,5.844071287433432,0.1981981981981982,444,10.79820729448214,8.241966560231802,10.872939832524516,3,6.023447592961033,0.17647058823529413,17,6.440946540632921,6.023447592961033,6.946975992135418
45,539415565b33813048d7234428a44584980fce57d21ebc622931fc04ff504fbe,63,5.0033359916146445,0.25,252,10.025616685769192,7.401231264413015,10.09559441006488,15,5.8805329864007,0.5,30,6.249975242259483,7.489970898834801,7.744136627627991
46,b719bbe5293e0a69c11cc12468c5020cc406cc61ca9cb92e95033058c32a2e6e,162,7.873470894183815,0.21148825065274152,766,8.904630097005011,8.972083182851925,9.632072452548218,1,3.5263605246161616,0.25,4,5.707110264748875,3.5263605246161616,5.814130531825066
47,7effa91eff9d9d1b4f5e7c32704c5bac1553c30c8bc1b1fd80b8edc302a44a88,19,5.480638923341991,0.1743119266055046,109,8.064950891749143,5.480638923341991,8.137688184977605,11,6.332094793877859,0.12359550561797752,89,8.489616423646003,7.430707082545968,8.787372988731876
48,34b68a3c438642ffc35db8bba32067e115b59d0551caa15e010d464dbb0fcb57,4,3.0081547935525483,0.05405405405405406,74,7.7406644019172415,4.394449154672439,7.7752758464868625,23,5.247024072160486,0.25274725274725274,91,8.428143374582726,6.345636360828596,8.545586265917455
49,34b68a3c438642ffc35db8bba32067e115b59d0551caa15e010d464dbb0fcb57,12,6.107765002804142,0.07407407407407407,162,8.416488487294606,7.206377291472252,8.677439540558334,9,5.926926025970411,0.10588235294117647,85,9.018937706446035,7.025538314638521,9.146654820290049
50,2339b7becf68f0f0a5e1e29b76eb007f3dc80fe75b199f2f0841243de9f0eee1,42,7.519692404116539,0.18502202643171806,227,8.41847721847708,7.519692404116539,8.759982494977281,4,5.8763342398543505,0.046511627906976744,86,8.353025845202325,6.569481420414296,8.508354242749032
51,2339b7becf68f0f0a5e1e29b76eb007f3dc80fe75b199f2f0841243de9f0eee1,6,7.463076142634679,0.03208556149732621,187,7.620705086838262,8.156223323194624,8.617038526385954,7,6.180016653652572,0.07368421052631578,95,9.885119895177944,7.566311014772463,9.978966013712034
52,2339b7becf68f0f0a5e1e29b76eb007f3dc80fe75b199f2f0841243de9f0eee1,1,6.597827597583036,0.011904761904761904,84,6.907755278982137,7.2909747781429814,7.810758116529357,2,5.303304908059076,0.10526315789473684,19,7.709756864454165,5.996452088619021,7.875499292445208
53,d175b7896022aacdb75eb4ce5f8ef5ac0d8b1e3d4118b7707fb4a98d6736eb30,66,5.878295849002344,0.27848101265822783,237,8.620651899784468,7.487733761436444,8.899867211223587,6,4.897839799950911,0.07058823529411765,85,8.90815361332152,6.284134161070802,8.978156076009824
54,d175b7896022aacdb75eb4ce5f8ef5ac0d8b1e3d4118b7707fb4a98d6736eb30,20,5.805887697593355,0.273972602739726,73,6.756932389247553,7.192182058713246,7.691200097522863,16,6.173786103901937,0.20253164556962025,79,8.624252263709645,7.560080465021827,8.920656296853728
55,d175b7896022aacdb75eb4ce5f8ef5ac0d8b1e3d4118b7707fb4a98d6736eb30,7,4.174387269895637,0.16279069767441862,43,6.320768294250582,4.867534450455582,6.530877627725885,19,6.439749652399074,0.1532258064516129,124,9.007856923358275,7.826044013518965,9.275378768155404
56,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,50,7.822845290279774,0.10706638115631692,467,9.782674932319381,7.822845290279774,9.91447694733573,2,6.5475025136955205,0.1111111111111111,18,8.142645185942795,7.240649694255466,8.483222671845084
57,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,19,7.090076835776092,0.13768115942028986,138,8.63994165667529,7.090076835776092,8.832441791585824,6,4.0163830207523885,0.75,8,7.1252830915107115,4.709530201312334,7.21081845347222
58,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,49,8.693161274238017,0.09645669291338582,508,9.8933867103567,8.693161274238017,10.156616999340594,6,7.140453043101158,0.15789473684210525,38,7.862112211662748,7.8336002236611035,8.54110501146255
59,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,33,8.444622498581403,0.07021276595744681,470,10.203851370643852,8.444622498581403,10.362714572154392,20,7.898039690764619,0.36363636363636365,55,8.71948076085107,8.591186871324563,9.350537002469466
60,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,28,8.780787468338929,0.0979020979020979,286,9.7107519573933,8.780787468338929,10.043336447652527,16,7.836172190654133,0.20253164556962025,79,8.60922527686273,8.529319371214077,9.26321741157695
61,6524721709b01aca567a3b240d63b529c939fc9b6fb13d3fa1a84de30f7c29d0,19,7.796469243086058,0.09547738693467336,199,9.548953173096507,7.796469243086058,9.70880997353259,4,7.122463351475245,0.06779661016949153,59,8.671972245203792,7.8156105320351905,9.025936648977904
62,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,110,6.550901747669057,0.2644230769230769,416,9.168893182062009,8.630343289348893,9.628590074443766,8,7.470224135899966,0.19047619047619047,42,8.418256443556213,7.470224135899966,8.745761999375512
63,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,10,4.477336814478207,0.18518518518518517,54,6.587550014824796,5.863631175598097,6.982862751468942,10,6.423246963533519,0.2564102564102564,39,7.353081920515432,7.116394144093465,7.934871565945177
64,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,97,7.193084585850321,0.27170868347338933,357,8.89918494333876,8.802522498284421,9.545168400484906,32,7.925699664582792,0.6530612244897959,49,7.1592919047975645,8.618846845142738,8.82776136765472
65,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,121,6.826816336476785,0.23540856031128404,514,9.754639455799712,8.213110697596676,9.94860431133925,8,5.934894195619588,0.18604651162790697,43,7.814803429489359,6.628041376179533,8.081165777725433
66,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,109,5.8959757799293095,0.26715686274509803,408,9.418816886246988,7.841885928984623,9.606630182148894,3,5.765191102784844,0.2727272727272727,11,6.703188113240863,5.765191102784844,7.033506484287697
67,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,91,7.492760300922379,0.20449438202247192,445,9.375091807576673,9.284519770150434,10.023978030870751,4,5.420534999272286,0.3333333333333333,12,6.532334292222349,5.420534999272286,6.816735880594968
68,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,69,5.8959757799293095,0.1796875,384,8.856376036730422,7.841885928984623,9.165761328578215,4,4.31748811353631,0.09090909090909091,44,8.888204871455022,5.0106352940962555,8.908694592507015
69,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,96,6.424598863158101,0.21621621621621623,444,9.813672248213765,8.216358332386156,9.998024706360116,2,6.302618975744905,0.08,25,7.042286171939743,6.302618975744905,7.432483807917119
70,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,105,6.960618768539205,0.21428571428571427,490,10.596909695290504,8.906528917594517,10.766187616237207,3,4.219507705176107,0.11538461538461539,26,7.323170717943469,4.219507705176107,7.367077059881012
71,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,61,6.559412869790437,0.20065789473684212,304,10.968025860870487,8.50532301884575,11.0497941670669,1,5.351858133476067,0.02,50,9.26785427817679,5.351858133476067,9.287579152316985
72,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,84,6.727232104129562,0.16279069767441862,516,10.517510353630083,8.518991573357617,10.644615045614641,4,3.4339872044851463,0.1,40,8.802221746402456,3.4339872044851463,8.806873266530692
73,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,2,3.258096538021482,0.2857142857142857,7,5.739792912179234,3.258096538021482,5.820082930352362,8,5.348693573873104,0.2222222222222222,36,7.563200592358071,6.447305862541213,7.846589975291186
74,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,1,0.0,0.0625,16,8.517593111437565,0.0,8.517793011488205,20,6.967438281143311,0.425531914893617,47,7.3914152346753585,7.660585461703256,8.22817689595132
75,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,93,6.129594724095235,0.23484848484848486,396,11.036291906232384,7.515889085215125,11.065450156705,21,6.89837811716954,0.4117647058823529,51,7.762170607138205,7.99699040583765,8.579604451537634
76,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,128,6.493753839851686,0.2314647377938517,553,11.361171909742692,7.186901020411631,11.376441145316425,7,5.831882477283517,0.2916666666666667,24,7.879669914604289,6.525029657843462,8.109224953089955
77,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,160,6.601909235902685,0.21333333333333335,750,11.312655800195632,7.988203597022576,11.34801544379571,5,5.8522024797744745,0.10869565217391304,46,7.720905251936779,6.54534966033442,7.989899374942939
78,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,175,6.735186013630861,0.21739130434782608,805,11.254426719747327,8.121480374750751,11.297092625163456,13,6.704414354964107,0.48148148148148145,27,7.091742115095153,7.397561535524052,7.949444420250626
79,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,163,7.185955036044425,0.2538940809968847,642,11.314108605647077,8.572249397164315,11.376567223427713,7,6.6293632534374485,0.2692307692307692,26,7.687080155783135,7.7279755421055585,8.400884069015854
80,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,180,6.877811402609065,0.20454545454545456,880,11.212779371658742,8.264105763728956,11.263861359954456,2,6.253828811575473,0.10526315789473684,19,7.555905093611346,6.253828811575473,7.796469243086058
81,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,142,6.542471960506805,0.221875,640,11.301920442715682,7.641084249174914,11.327306477622743,3,5.932245187448011,0.1875,16,7.0707241072602764,5.932245187448011,7.348587530927593
82,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,149,6.868234520819854,0.15918803418803418,936,11.216807913697346,8.254528881939745,11.26721672399587,9,5.996452088619021,0.1875,48,7.377133712833954,7.095064377287131,7.9391588179567965
83,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,140,6.275703197782002,0.20527859237536658,682,11.263296757919722,7.661997558901893,11.290219317980798,1,5.564520407322694,0.022727272727272728,44,7.843064016692054,5.564520407322694,7.940583827104244
84,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,170,6.760993897586733,0.1756198347107438,968,11.292154097801074,8.147288258706624,11.334324976406691,5,5.652489180268651,0.1111111111111111,45,8.148445666243235,6.345636360828596,8.301025253838453
85,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,116,7.630461261783627,0.18923327895595432,613,10.866146470337812,8.323608442343572,10.94187201565375,2,6.269096283706261,0.10526315789473684,19,7.143617602704121,6.269096283706261,7.492203042618741
86,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,190,6.501790045832291,0.22300469483568075,852,11.076836187318255,7.6004023345004,11.107285341547778,9,6.012083834310718,0.1875,48,8.101071503119543,7.110696122978827,8.416930769477844
87,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,221,6.634961819024107,0.30398899587345257,727,11.301451063522796,8.021256180143997,11.338381583492081,35,7.200673618229164,0.3431372549019608,102,8.476996001664824,8.299285906897275,9.085230560933338
88,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,187,6.873939930487406,0.2604456824512535,718,11.26289877862223,8.260234291607297,11.311359924809512,9,6.48565252972095,0.23684210526315788,38,7.776535028185241,7.584264818389059,8.37816098272068
89,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,186,6.79979880414349,0.24281984334203655,766,11.305532223747251,7.898411092811599,11.338131504596841,18,6.857864509368672,0.27692307692307694,65,8.262300941787448,7.956476798036782,8.814181823188319
90,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,233,6.670449413855423,0.26567844925883694,877,11.336474641648001,8.056743774975313,11.373421989189701,17,7.0727045860516204,0.2537313432835821,67,8.031710375322042,8.17131687471973,8.797095076549056
91,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,186,6.57053276097022,0.23425692695214106,794,11.305101467763851,7.956827122090111,11.339642932826944,6,5.566434283504978,0.15789473684210525,38,7.543802867501509,6.259581464064923,7.788211557847076
92,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,179,6.667592722498332,0.22126081582200247,809,11.307928759137056,8.053887083618223,11.345819560782635,16,6.497277629050428,0.17204301075268819,93,8.279697133877628,7.595889917718538,8.688285266258644
93,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,130,7.569755730545245,0.2974828375286041,437,8.89041055197428,9.3615151997733,9.84659969032908,63,8.042592344473212,0.375,168,8.723068501163928,9.14120463314132,9.646981097552796
94,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,116,8.444550811424126,0.31955922865013775,363,9.295416544331301,10.23631028065218,10.565814635756187,18,8.21779834703514,0.20454545454545456,88,8.582418976333944,9.31641063570325,9.708445431332793
95,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,169,7.242917133618239,0.30560578661844484,553,8.809862805379057,9.034676602846295,9.62172128051365,36,4.295015257684252,0.43373493975903615,83,8.56522116042682,5.393627546352362,8.606302366488013
96,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,187,6.987951820976414,0.2876923076923077,650,9.085797036901582,8.77971129020447,9.63756697186586,13,7.018401799069201,0.4642857142857143,28,6.8001700683022,8.11701408773731,8.354438940114811
97,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,43,6.48188336109631,0.18614718614718614,231,8.574329382787047,8.09132127353041,9.054855469135788,58,8.09162741160107,0.166189111747851,349,8.759197750371365,9.19023970026918,9.690912952571152
98,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,67,8.343038197288676,0.21003134796238246,319,8.432070937999402,10.13479766651673,10.302162996284876,63,7.901253935094526,0.328125,192,9.833118734869245,8.999866223762636,10.19402803583639
99,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,17,6.067035733955056,0.21518987341772153,79,7.988203597022576,7.676473646389156,8.537583881063972,53,7.424463565906283,0.2324561403508772,228,8.46653127661401,8.117610746466228,9.000359807188254
100,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,145,7.829564091540197,0.21804511278195488,665,9.10597935665144,9.621323560768252,10.089635114163611,47,8.38354750654632,0.34558823529411764,136,8.885025658050846,9.076694687106265,9.678592468183112
101,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,98,7.630218513876136,0.31715210355987056,309,8.651199471263972,9.42197798310419,9.8022297204619,105,8.792853288640693,0.4117647058823529,255,8.995908761263994,9.486000469200638,9.96382978154229
102,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,139,7.8399193600125825,0.258364312267658,538,8.636929873018572,9.631678829240638,9.946355452763305,41,7.992437662116749,0.3474576271186441,118,8.27308133366583,8.685584842676693,9.193601047971885
103,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,74,7.752979562422432,0.2084507042253521,355,8.562548893137034,9.544739031650487,9.862821795810113,31,8.301521654940728,0.13247863247863248,234,9.502711433914095,8.994668835500674,9.97375960552146
