,intensity,email_hash,total_time,goal_time,other_time,avg_goal_time
50,0.5,1ac8e0729bdbcff844ba9739,9.574983485564092,8.678631537293768,9.050640993218508,2.169657884323442
51,0.5,1ac8e0729bdbcff844ba9739,9.746014693711563,9.365033761652663,8.596558746796978,2.3412584404131658
52,0.0,126dcab7446cd026ebd53a10,8.037866234709618,6.785587645007929,7.701200180857446,3.3927938225039647
53,0.0,126dcab7446cd026ebd53a10,8.624970783589669,7.0925737159746784,8.38160253710989,3.5462868579873392
54,0.0,126dcab7446cd026ebd53a10,8.668368019213355,7.7651449029361315,8.148734808937169,3.8825724514680657
55,0.0,126dcab7446cd026ebd53a10,8.032035314398824,6.2285110035911835,7.852050207265889,3.1142555017955917
56,0.8,738436695cad09ae1d5cc170,8.661985936317778,7.610357618312838,8.23217423638394,1.5220715236625675
57,0.8,738436695cad09ae1d5cc170,8.193953023563742,7.576097340623111,7.419380582918692,1.5152194681246223
58,0.8,738436695cad09ae1d5cc170,8.489616423646003,7.652070746116482,7.922623574217286,1.5304141492232963
59,0.8,738436695cad09ae1d5cc170,8.462737005620179,7.822044008185619,7.7142311448490855,1.5644088016371238
60,0.8,738436695cad09ae1d5cc170,8.55564437779049,7.642044402873258,8.043020885298283,1.5284088805746516
61,1.0,20b1bb4bd46607262f4ce3b2,4.174387269895637,2.302585092994046,4.007333185232471,0.7675283643313486
62,0.25,60df2e411b71f7b62be41010,8.909370405197466,8.845777255188445,6.1224928095143865,2.211444313797111
63,0.25,60df2e411b71f7b62be41010,8.052933036797567,7.996317231796746,5.153291594497779,1.9990793079491864
64,0.25,60df2e411b71f7b62be41010,8.985320060649112,8.118207049405783,8.440312147080279,2.0295517623514456
65,0.25,60df2e411b71f7b62be41010,9.494390858193913,9.373733918884618,7.31986492980897,2.3434334797211545
66,0.25,60df2e411b71f7b62be41010,8.00202481821611,7.243512974665482,7.370230641807081,1.8108782436663704
67,0.25,e64bf235da9a0a1346c1ecc7,9.608982254736222,8.470730317005897,9.22276289197474,2.117682579251474
68,0.5,e64bf235da9a0a1346c1ecc7,9.586170674954657,8.414052432496725,9.215526898663482,2.103513108124181
69,0.5,e64bf235da9a0a1346c1ecc7,9.7066816015412,7.028201432058005,9.63554274576738,1.7570503580145012
70,0.5,e64bf235da9a0a1346c1ecc7,8.858510813033927,8.16876982367527,8.16194579946869,2.0421924559188174
71,0.5,e64bf235da9a0a1346c1ecc7,9.249753374333018,8.281723990411392,8.771990436532242,2.070430997602848
72,0.5,e64bf235da9a0a1346c1ecc7,9.014690384970896,8.012680929706839,8.557182839632397,2.0031702324267098
73,0.5,e64bf235da9a0a1346c1ecc7,10.282711349439065,9.448254302193842,9.713355573650196,2.3620635755484605
74,0.5,e64bf235da9a0a1346c1ecc7,8.382289428951436,6.97914527506881,8.100161446936607,1.7447863187672026
75,0.0,051033200328aa7edcf3b296,9.337061124755339,0.0,9.337061124755339,0.0
76,0.0,051033200328aa7edcf3b296,9.881548645017373,6.678342114654332,9.840068404666473,6.678342114654332
77,0.0,051033200328aa7edcf3b296,9.881497534644513,0.0,9.881497534644513,0.0
78,0.0,051033200328aa7edcf3b296,9.593491702487762,0.0,9.593491702487762,0.0
79,0.0,051033200328aa7edcf3b296,8.98281222234415,7.297091005160418,8.77786371462117,7.297091005160418
80,0.0,051033200328aa7edcf3b296,9.963453133703561,6.566672429803241,9.929398934320629,6.566672429803241
81,0.75,e0ea71583ed30617dda9659c,9.146548238888403,8.047509510981422,8.741296282225147,2.0118773777453556
82,0.75,e0ea71583ed30617dda9659c,9.716495104092274,8.273591798199632,9.446992273315185,2.068397949549908
83,0.75,e0ea71583ed30617dda9659c,8.921591063563978,8.3654396361887,8.069655306886165,2.091359909047175
84,0.75,e0ea71583ed30617dda9659c,8.280711075662847,6.220590170099739,8.144388865547622,1.5551475425249348
85,0.75,e0ea71583ed30617dda9659c,8.202482446576537,5.831882477283517,8.104401307921613,1.4579706193208792
86,0.75,e0ea71583ed30617dda9659c,8.300528606199737,7.453561871643373,7.7406644019172415,1.8633904679108433
87,0.75,e0ea71583ed30617dda9659c,8.926517509850122,8.088561805276234,8.35983738064003,2.0221404513190584
88,0.5,e0ea71583ed30617dda9659c,8.3774712482411,6.76849321164863,8.154212694914229,1.6921233029121574
89,0.5,e0ea71583ed30617dda9659c,9.36768594269996,7.8724551500639794,9.11382947159534,1.9681137875159949
90,0.5,e0ea71583ed30617dda9659c,9.130105979265577,7.490529402060711,8.914357274485015,1.8726323505151778
91,0.5,e0ea71583ed30617dda9659c,9.609787407758784,8.640648995343156,9.13270310224903,2.160162248835789
92,0.5,e0ea71583ed30617dda9659c,9.58293787645873,8.489616423646003,9.174816815907135,2.122404105911501
93,0.5,e0ea71583ed30617dda9659c,8.19063168090354,7.140453043101158,7.76004068088038,1.7851132607752895
94,0.5,e0ea71583ed30617dda9659c,5.662960480135946,0.0,5.662960480135946,0.0
95,0.6666666666666666,2544f0af4ea573a513473ddf,8.664405571096625,6.774223886357614,8.500657222776137,2.2580746287858715
96,0.6666666666666666,2544f0af4ea573a513473ddf,8.050065422915965,6.415096959171596,7.833203948641057,2.1383656530571984
97,0.6666666666666666,2544f0af4ea573a513473ddf,8.637462023807181,7.0967213784947605,8.39638057119949,2.365573792831587
98,0.6666666666666666,2544f0af4ea573a513473ddf,8.324821298768782,6.919683849847411,8.043342170441608,2.3065612832824702
99,1.0,2544f0af4ea573a513473ddf,9.94366934216896,7.764296006450518,9.823632327286663,2.5880986688168393
100,1.0,2544f0af4ea573a513473ddf,9.726631035173233,6.824373670043086,9.670167394770358,2.2747912233476955
101,1.0,2544f0af4ea573a513473ddf,9.442483307087192,6.606650186198215,9.382022193665792,2.2022167287327385
102,1.0,2544f0af4ea573a513473ddf,9.662434580678351,7.6708948313621175,9.51569044208137,2.5569649437873725
103,1.0,2544f0af4ea573a513473ddf,9.584039577320695,8.157370441186774,9.30946146284399,2.7191234803955915
104,1.0,2544f0af4ea573a513473ddf,8.735203590618699,4.418840607796598,8.721765357145012,1.4729468692655328
105,0.3333333333333333,326146364c9e6fe04456f8c0,9.070503426788383,5.7745515455444085,9.032767522204432,0.9624252575907347
106,0.5,326146364c9e6fe04456f8c0,9.012864567410551,5.37989735354046,8.986071187374463,0.8966495589234099
107,0.5,326146364c9e6fe04456f8c0,9.62185381861855,7.964850887447313,9.410256237171089,1.3274751479078855
108,0.5,326146364c9e6fe04456f8c0,9.37999875481674,6.705639094860003,9.308555419473137,1.1176065158100006
109,0.5,326146364c9e6fe04456f8c0,7.202661196523238,4.343805421853684,7.143617602704121,0.7239675703089473
110,0.5,326146364c9e6fe04456f8c0,8.704668113450987,5.4510384535657,8.6652683094816,0.9085064089276167
111,0.5,326146364c9e6fe04456f8c0,8.846353043314327,7.499423290592229,8.545197387825835,1.2499038817653714
112,0.5,326146364c9e6fe04456f8c0,7.616283561580385,4.02535169073515,7.5883236773352225,0.6708919484558583
113,0.5,97e3ba57fb88a97b78e91b9d,9.473089177882752,0.0,9.473089177882752,0.0
114,0.5,97e3ba57fb88a97b78e91b9d,9.70381635740706,6.928537818164665,9.639456900415627,3.4642689090823326
115,0.5,97e3ba57fb88a97b78e91b9d,9.566545205430295,7.122866658599083,9.475700145423472,3.5614333292995415
116,0.5,97e3ba57fb88a97b78e91b9d,9.706864211031315,8.472405008626103,9.362975618399776,4.236202504313051
117,0.5,97e3ba57fb88a97b78e91b9d,9.077722847361343,5.225746673713202,9.056256356593467,2.612873336856601
118,0.5,97e3ba57fb88a97b78e91b9d,7.3864708488298945,0.0,7.3864708488298945,0.0
119,1.0,97e3ba57fb88a97b78e91b9d,10.269969252665245,8.765926513729443,10.018644921923576,2.9219755045764813
120,1.0,97e3ba57fb88a97b78e91b9d,8.787678239039497,0.0,8.787678239039497,0.0
121,1.0,97e3ba57fb88a97b78e91b9d,9.164401140034737,5.91350300563827,9.1248914101437,1.97116766854609
122,1.0,97e3ba57fb88a97b78e91b9d,9.942323576321327,6.368187186350492,9.913883328718248,2.122729062116831
123,1.0,97e3ba57fb88a97b78e91b9d,9.427224373119248,6.432940092739179,9.375854810453756,2.144313364246393
124,0.0,e0b1e191d3d16a85569cdf28,8.900821604915228,7.319202458767849,8.67060073804555,3.6596012293839246
125,0.5,e0b1e191d3d16a85569cdf28,8.246695943718557,7.635303886259415,7.4645098346365275,3.8176519431297073
126,0.5,e0b1e191d3d16a85569cdf28,8.389132521348719,0.0,8.389132521348719,0.0
127,0.5,e0b1e191d3d16a85569cdf28,7.649692623711514,6.748759547491679,7.1284959456800365,3.3743797737458396
128,0.5,e0b1e191d3d16a85569cdf28,6.875232087276577,6.385194398997726,5.926926025970411,3.192597199498863
129,0.5,e0b1e191d3d16a85569cdf28,8.647519453091812,8.336630087637147,7.3277805384216315,4.168315043818573
130,0.5,e0b1e191d3d16a85569cdf28,7.2305631534092925,5.480638923341991,7.039660349862076,2.7403194616709956
131,0.5,e0b1e191d3d16a85569cdf28,7.22983877815125,6.8308742346461795,6.118097198041348,3.4154371173230897
132,0.5,e0b1e191d3d16a85569cdf28,8.550241045462437,8.034631032923107,7.641084249174914,4.0173155164615535
133,0.5,e0b1e191d3d16a85569cdf28,7.004881989712859,6.939253946041508,4.248495242049359,3.469626973020754
134,0.5,e0b1e191d3d16a85569cdf28,6.917705609835305,6.461468176353717,5.91350300563827,3.2307340881768587
135,0.5,e0b1e191d3d16a85569cdf28,8.660254034256889,8.027802848370312,7.902487437162855,4.013901424185156
136,0.5,e0b1e191d3d16a85569cdf28,9.149209371971951,9.03884005381381,6.890609120147166,4.519420026906905
137,0.5,e0b1e191d3d16a85569cdf28,9.13938128303569,8.910585718290132,7.552237287560802,4.455292859145066
138,1.0,0dc64ed10ae9d06eb6663054,4.812184355372417,4.6443908991413725,2.9444389791664403,2.3221954495706862
139,1.0,0dc64ed10ae9d06eb6663054,5.3981627015177525,0.0,5.3981627015177525,0.0
140,1.0,0dc64ed10ae9d06eb6663054,4.430816798843313,3.5263605246161616,3.912023005428146,1.7631802623080808
141,1.0,0dc64ed10ae9d06eb6663054,4.2626798770413155,3.258096538021482,3.8066624897703196,1.629048269010741
142,1.0,0dc64ed10ae9d06eb6663054,7.857867559331803,7.856319571406588,1.3862943611198906,3.928159785703294
143,1.0,0dc64ed10ae9d06eb6663054,6.907755278982137,6.902742737158593,1.6094379124341003,3.4513713685792964
144,1.0,0dc64ed10ae9d06eb6663054,6.840546529288687,0.0,6.840546529288687,0.0
145,0.0,7abac377472cb1a76b196161,7.405495663199472,1.6094379124341003,7.402451520818244,0.8047189562170501
146,0.0,7abac377472cb1a76b196161,7.746300662231439,5.308267697401205,7.65491704784832,2.6541338487006025
147,0.0,7abac377472cb1a76b196161,7.194436851100335,4.5217885770490405,7.122866658599083,2.2608942885245202
148,0.0,7abac377472cb1a76b196161,5.3471075307174685,0.0,5.3471075307174685,0.0
149,0.5,055bdc7d333c545546f4e555,7.132497551660044,4.897839799950911,7.0192966537150445,1.2244599499877278
150,0.5,055bdc7d333c545546f4e555,7.842278779117352,4.9344739331306915,7.786136437783072,1.2336184832826729
151,0.5,055bdc7d333c545546f4e555,8.9614943233096,3.784189633918261,8.955835144218959,0.9460474084795653
152,0.5,055bdc7d333c545546f4e555,8.828787083914332,7.715569534520208,8.430545384690566,1.928892383630052
153,0.5,055bdc7d333c545546f4e555,6.505784060128229,6.405228458030842,4.1588830833596715,1.6013071145077105
154,1.0,055bdc7d333c545546f4e555,8.41604600941128,3.8501476017100584,8.405591014834934,0.9625369004275146
155,1.0,055bdc7d333c545546f4e555,6.6240652277998935,6.616065185132817,1.791759469228055,1.6540162962832043
156,1.0,055bdc7d333c545546f4e555,7.6487397889562425,0.0,7.6487397889562425,0.0
157,1.0,055bdc7d333c545546f4e555,7.113142108707088,6.74993119378857,5.924255797414532,1.6874827984471426
158,1.0,055bdc7d333c545546f4e555,2.6390573296152584,2.0794415416798357,1.791759469228055,0.5198603854199589
159,0.375,82235603d3c577a64274cbb1,8.475746001502063,7.983440063006542,7.5310163320779155,0.9979300078758178
160,0.375,82235603d3c577a64274cbb1,7.425357887027151,4.394449154672439,7.3758821482150125,0.5493061443340549
161,0.375,82235603d3c577a64274cbb1,8.54830418644129,4.584967478670572,8.52912176228151,0.5731209348338215
162,0.375,82235603d3c577a64274cbb1,8.65591111072806,7.7039102096163115,8.168202930236053,0.9629887762020389
163,0.375,82235603d3c577a64274cbb1,9.42027709580311,8.326274787396764,9.01249900352419,1.0407843484245956
164,0.375,82235603d3c577a64274cbb1,9.144627828610801,7.88193748927207,8.812099108957337,0.9852421861590087
165,0.375,82235603d3c577a64274cbb1,9.458527693729824,7.9817332866918855,9.199279424616758,0.9977166608364857
166,0.625,82235603d3c577a64274cbb1,8.943767262734637,8.366835309827675,8.119100837637486,1.0458544137284593
167,0.625,82235603d3c577a64274cbb1,7.711101251840158,6.761572768804055,7.221835825288449,0.8451965961005069
168,0.625,82235603d3c577a64274cbb1,7.72356247227797,6.786716950605081,7.226209010100671,0.8483396188256351
169,0.625,82235603d3c577a64274cbb1,8.537975730598767,7.8336002236611035,7.855932199718614,0.9792000279576379
170,0.625,82235603d3c577a64274cbb1,6.1779441140506,0.0,6.1779441140506,0.0
171,0.625,82235603d3c577a64274cbb1,6.2166061010848646,0.0,6.2166061010848646,0.0
172,0.625,82235603d3c577a64274cbb1,0.0,0.0,0.0,0.0
173,0.375,38cde5ccd8c7a6d7a31bb71c,8.435983135990694,7.808729306744399,7.672292455628756,0.9760911633430499
174,0.375,38cde5ccd8c7a6d7a31bb71c,10.360944044643913,9.827470066112213,9.477692177954713,1.2284337582640266
175,0.375,38cde5ccd8c7a6d7a31bb71c,9.62172128051365,9.018089684104343,8.830250570199247,1.1272612105130428
176,0.5,a3cf5d18447d24cb05b18728,8.934191535338075,7.617759576608505,8.622093601241607,1.9044398941521263
177,0.5,a3cf5d18447d24cb05b18728,8.045588280803528,7.234177179749849,7.458186157340487,1.8085442949374622
178,0.6666666666666666,36b1de7c55415ef72d541427,6.38856140554563,0.0,6.38856140554563,0.0
179,0.6666666666666666,36b1de7c55415ef72d541427,8.34687925374656,0.0,8.34687925374656,0.0
180,0.6666666666666666,36b1de7c55415ef72d541427,8.764365720529808,5.187385805840755,8.736007384569218,1.7291286019469183
181,0.6666666666666666,36b1de7c55415ef72d541427,8.377241230988792,6.025865973825314,8.27715777243181,2.008621991275105
182,0.6666666666666666,36b1de7c55415ef72d541427,9.221478116386638,3.6375861597263857,9.217713126305595,1.2125287199087953
183,0.6666666666666666,36b1de7c55415ef72d541427,9.300363874623772,0.0,9.300363874623772,0.0
184,0.6666666666666666,36b1de7c55415ef72d541427,7.029972911706386,0.0,7.029972911706386,0.0
185,0.6666666666666666,36b1de7c55415ef72d541427,9.397732385583243,0.0,9.397732385583243,0.0
186,0.6666666666666666,36b1de7c55415ef72d541427,8.545197387825835,0.0,8.545197387825835,0.0
187,0.6666666666666666,36b1de7c55415ef72d541427,6.133398042996649,2.3978952727983707,6.1092475827643655,0.7992984242661235
188,0.5,c67d986d77c8b9b2c96b0fad,7.752764808851328,3.9889840465642745,7.729295674310482,1.9944920232821373
189,1.0,c67d986d77c8b9b2c96b0fad,6.78105762593618,5.605802066295998,6.411818267709897,2.802901033147999
190,1.0,c67d986d77c8b9b2c96b0fad,8.239593454305968,4.867534450455582,8.204671828950811,2.433767225227791
191,1.0,c67d986d77c8b9b2c96b0fad,9.155039056191093,6.413458957167357,9.08839870117094,3.2067294785836786
192,1.0,c67d986d77c8b9b2c96b0fad,6.529418838262226,0.0,6.529418838262226,0.0
193,1.0,c67d986d77c8b9b2c96b0fad,8.828201089171515,0.0,8.828201089171515,0.0
194,1.0,c67d986d77c8b9b2c96b0fad,2.6390573296152584,0.0,2.6390573296152584,0.0
195,0.0,2dc353fd7d9bf921d42b79bd,7.409136443920128,6.939253946041508,6.428105272684596,3.469626973020754
196,0.5,4dcd8687de59e7da3e4a7833,9.362030885216615,7.8168199657645525,9.122164681072457,1.9542049914411381
197,0.5,4dcd8687de59e7da3e4a7833,4.5217885770490405,4.0943445622221,3.4657359027997265,1.023586140555525
198,0.5,4dcd8687de59e7da3e4a7833,8.551208070003515,7.164720378771857,8.263590432617319,1.7911800946929644
199,0.5,4dcd8687de59e7da3e4a7833,9.907628965036679,8.783549477153265,9.51465829807939,2.1958873692883163
200,0.5,4dcd8687de59e7da3e4a7833,9.545955098183267,7.775695749915245,9.359277484750553,1.9439239374788113
201,0.5,4dcd8687de59e7da3e4a7833,10.418315157681416,8.465268118551318,10.26534902316216,2.1163170296378295
202,0.5,4dcd8687de59e7da3e4a7833,8.649098262296176,7.691656822810547,8.164794804244766,1.9229142057026367
203,0.5,4dcd8687de59e7da3e4a7833,9.353141170607854,8.34687925374656,8.898092345579153,2.08671981343664
204,0.5,4dcd8687de59e7da3e4a7833,9.175024026848615,6.80128303447162,9.07726601775084,1.700320758617905
205,0.5,4dcd8687de59e7da3e4a7833,9.529448434427817,7.9658927350845286,9.294497679982905,1.9914731837711321
206,0.75,4dcd8687de59e7da3e4a7833,9.70649895869877,8.291045131081729,9.428350771178645,2.0727612827704323
207,0.75,4dcd8687de59e7da3e4a7833,9.832635811564177,7.374001859350161,9.743201422602786,1.8435004648375402
208,0.75,4dcd8687de59e7da3e4a7833,9.621124641561947,5.910796644040527,9.596350792250211,1.4776991610101318
209,0.75,4dcd8687de59e7da3e4a7833,9.63991255542758,7.132497551660044,9.554922491560776,1.783124387915011
210,0.75,4dcd8687de59e7da3e4a7833,9.201602306032898,6.625392368007956,9.122492281402987,1.656348092001989
211,0.75,4dcd8687de59e7da3e4a7833,9.259796980688776,8.383433201236713,8.721439305625983,2.095858300309178
212,0.5,ed1649f8ba47ece26dd14380,8.420682291035394,8.128290171607052,7.048386408721883,2.032072542901763
213,0.5,ed1649f8ba47ece26dd14380,9.26245832623829,8.337348564497175,8.757469141470748,2.0843371411242937
214,0.5,ed1649f8ba47ece26dd14380,5.783825182329737,5.3612921657094255,4.718498871295094,1.3403230414273564
215,0.5,ed1649f8ba47ece26dd14380,6.593044534142437,0.0,6.593044534142437,0.0
216,0.5,ed1649f8ba47ece26dd14380,6.20050917404269,2.995732273553991,6.159095388491933,0.7489330683884977
217,0.75,ed1649f8ba47ece26dd14380,8.3243363327069,6.763884908562435,8.088561805276234,1.6909712271406088
218,0.75,ed1649f8ba47ece26dd14380,7.38770923908104,6.424869023905388,6.906754778648554,1.606217255976347
219,0.75,ed1649f8ba47ece26dd14380,8.794824928014517,6.338594078203183,8.705165419719007,1.5846485195507958
220,0.75,ed1649f8ba47ece26dd14380,6.756932389247553,0.0,6.756932389247553,0.0
221,0.75,ed1649f8ba47ece26dd14380,9.772068213669293,9.507700460979235,8.31238059678675,2.3769251152448088
222,0.5,b589bdfd7b95a271d5673bf0,6.405228458030842,6.20455776256869,4.700480365792417,3.102278881284345
223,0.5,b589bdfd7b95a271d5673bf0,8.688959234270676,8.050384453067021,7.938088726896952,4.025192226533511
224,0.5,b589bdfd7b95a271d5673bf0,8.06117135969092,7.60887062919126,7.050122520269059,3.80443531459563
225,0.5,b589bdfd7b95a271d5673bf0,8.878079256126435,8.0959035329611,8.266678443305896,4.04795176648055
226,0.5,b589bdfd7b95a271d5673bf0,8.155936337972394,6.131226489483141,8.014335737299424,3.0656132447415705
227,0.5,b589bdfd7b95a271d5673bf0,8.934586870389676,7.573017256052546,8.638525476583762,3.786508628026273
228,0.5,b589bdfd7b95a271d5673bf0,8.193953023563742,7.385851078125209,7.603897968521881,3.6929255390626046
229,0.5,b589bdfd7b95a271d5673bf0,8.957639268419648,8.196161139282902,8.32845106681936,4.098080569641451
230,0.5,b589bdfd7b95a271d5673bf0,6.714170529909472,0.0,6.714170529909472,0.0
231,0.5,b589bdfd7b95a271d5673bf0,9.101194924715385,7.7702232041587855,8.794370279222871,3.8851116020793928
232,0.5,b589bdfd7b95a271d5673bf0,9.513772754519195,8.41847721847708,9.106645135637418,4.20923860923854
233,0.5,b589bdfd7b95a271d5673bf0,8.151044945685024,5.58724865840025,8.070906088787819,2.793624329200125
234,0.75,ee4472a931445659a862fddc,9.346617990268731,8.873888135154973,8.370315995555478,1.1092360168943716
235,0.75,ee4472a931445659a862fddc,9.079434102128383,8.32579052588609,8.443331342817782,1.0407238157357612
236,0.75,ee4472a931445659a862fddc,8.09101504171053,7.6236419465115715,7.105786129481271,0.9529552433139464
237,0.75,ee4472a931445659a862fddc,9.140239744296693,8.09712193091871,8.705828110266784,1.0121402413648388
238,0.75,ee4472a931445659a862fddc,8.929435283803425,7.602900462204755,8.621012520055235,0.9503625577755944
239,0.75,ee4472a931445659a862fddc,9.047586120674756,8.353025845202325,8.355850041007475,1.0441282306502906
240,0.75,ee4472a931445659a862fddc,9.167641617443067,7.987184748233473,8.80071662871916,0.9983980935291841
241,0.375,ee4472a931445659a862fddc,9.215029361462314,8.081475040137052,8.826587830773668,1.0101843800171315
242,0.375,ee4472a931445659a862fddc,9.321971188147367,8.649448770536708,8.607764889600624,1.0811810963170885
243,0.375,ee4472a931445659a862fddc,7.786551806428712,7.217443431696533,6.951772164398911,0.9021804289620666
244,0.375,ee4472a931445659a862fddc,8.931684110731714,8.15708378502887,8.313852267398207,1.0196354731286088
245,0.375,ee4472a931445659a862fddc,8.97537724385663,7.968319500012717,8.520786726926367,0.9960399375015896
246,0.375,ee4472a931445659a862fddc,9.61953186182516,8.355614995760183,9.287486581152837,1.0444518744700229
247,0.375,ee4472a931445659a862fddc,8.648221453822641,7.069023426578259,8.417372856134026,0.8836279283222824
248,0.5,807bff9761c7491702941202,8.55159461813357,7.4133673356952405,8.165363632473982,3.7066836678476203
249,0.5,807bff9761c7491702941202,9.444384297758681,7.104144092987527,9.343121483210002,3.5520720464937634
250,0.5,807bff9761c7491702941202,8.82555985506085,7.1770187659099,8.61195776786066,3.58850938295495
251,0.5,807bff9761c7491702941202,8.419580362549237,7.288244401020124,8.030084094267563,3.644122200510062
252,0.5,807bff9761c7491702941202,9.10642325855641,8.195609567288775,8.591929537530255,4.097804783644388
253,0.5,807bff9761c7491702941202,7.367708572374371,7.2813856635702825,4.875197323201151,3.6406928317851412
