,intensity,email_hash,total_time,goal_time,other_time,avg_goal_time,avg_freq_time,avg_infreq_time,num_freq_goals,num_infreq_goals
6054,0.75,24930bd3612ea80f16bc13d1,9.477921772720961,7.596392304064196,9.312626165516933,1.899098076016049,2.5087263044487154,4.90527477843843,3,1
6055,0.75,24930bd3612ea80f16bc13d1,8.721928343047091,7.10002716662926,8.501876487304344,1.775006791657315,2.3471372212649366,4.23410650459726,3,1
6056,0.5,24930bd3612ea80f16bc13d1,8.892336539638013,7.461640392208575,8.619027497297505,1.8654100980521438,3.4900379702808815,3.249893520327927,2,2
6057,0.5,24930bd3612ea80f16bc13d1,9.062768007509048,7.313220387090301,8.871785969150645,1.8283050967725754,3.3882534961860915,3.2172732593937265,2,2
6058,0.5,24930bd3612ea80f16bc13d1,8.085794701281568,6.84587987526405,7.744136627627991,1.7114699688160124,3.1172053628591856,3.031892604343804,2,2
6059,0.5,24930bd3612ea80f16bc13d1,8.931816237309167,6.823286122355687,8.8023721336499,1.7058215305889217,3.4116430611778434,0.0,2,2
6060,0.5,24930bd3612ea80f16bc13d1,9.033722518098907,7.9617188159813645,8.614682812693495,1.9904297039953411,2.8485467432527023,3.9260251036329445,2,2
6061,0.5,24930bd3612ea80f16bc13d1,8.402231172946555,7.009408932708637,8.116715624819111,1.7523522331771593,3.5047044663543185,0.0,2,2
6062,0.5,24930bd3612ea80f16bc13d1,8.637462023807181,6.879355804460439,8.448271745949816,1.7198389511151098,3.339171057327166,2.5880748662869144,2,2
6063,0.5,24930bd3612ea80f16bc13d1,9.021356672308677,8.048788283534199,8.546363568716018,2.0121970708835497,3.7072864406752943,3.646508839886391,2,2
6064,0.5,24930bd3612ea80f16bc13d1,9.17585244151751,7.182352111885263,9.029417836095936,1.7955880279713157,3.3607128503953216,3.093104311950247,2,2
6065,0.5,24930bd3612ea80f16bc13d1,7.798112628829788,6.70073110954781,7.392031567514591,1.6751827773869525,3.2944632387667596,2.2271736481267537,2,2
6066,0.2,291d056f66d4e6a6878e0bf0,8.380456667842767,6.714170529909472,8.17103418920548,1.3428341059818945,0.0,1.678542632477368,1,4
6067,0.2,291d056f66d4e6a6878e0bf0,8.295049140435111,6.807934943699926,8.038834757787749,1.3615869887399852,0.0,1.7019837359249814,1,4
6068,0.2,291d056f66d4e6a6878e0bf0,9.058470422638056,6.57507584059962,8.971321471503682,1.315015168119924,0.0,1.643768960149905,1,4
6069,0.2,291d056f66d4e6a6878e0bf0,9.746190260646909,7.261927092702751,9.659120364770292,1.4523854185405503,0.0,1.8154817731756878,1,4
6070,0.2,291d056f66d4e6a6878e0bf0,8.496378051702317,7.004881989712859,8.24143968982973,1.4009763979425718,0.0,1.7512204974282148,1,4
6071,0.2,291d056f66d4e6a6878e0bf0,8.664405571096625,7.331714969726466,8.35819745992578,1.4663429939452932,0.0,1.8329287424316165,1,4
6072,0.2,291d056f66d4e6a6878e0bf0,9.360999248261296,8.417372856134026,8.867990898182093,1.6834745712268053,0.0,2.1043432140335065,1,4
6073,0.4,291d056f66d4e6a6878e0bf0,8.618123909994678,5.662960480135946,8.564649132572534,1.1325920960271891,2.5795276496072646,1.5787328161314986,2,3
6074,0.4,291d056f66d4e6a6878e0bf0,7.328437352895162,6.70808408385307,6.556778356158042,1.341616816770614,0.0,2.2360280279510234,2,3
6075,0.4,291d056f66d4e6a6878e0bf0,9.581352052014967,9.244258590179644,8.330140460246382,1.8488517180359287,4.622129295089822,0.0,2,3
