,avg_goal_time,email_hash,other_time,intensity_day,goal_time,total_time
13,6.76272950693188,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,9.632531483999934,0.6808510638297872,8.14902386805177,9.837668211498835
14,5.453182077108952,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,8.845489236753274,1.0,6.1463292576688975,8.94819608331224
15,6.171700597410915,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,10.537839686585567,1.0,6.86484777797086,10.56307794956723
16,6.652540396667858,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,9.316230747233615,0.8095238095238095,8.038834757787749,9.562545340443464
17,6.212104968204073,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,10.422787170381499,0.782608695652174,7.598399329323964,10.480437938693562
18,6.014529820038978,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,8.328692583545568,1.0,7.113142108707088,8.58839695042257
19,5.429345628954441,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,7.821643126239982,1.0,6.1224928095143865,7.989560449333865
20,6.5998704992128365,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,8.291295851905407,0.3333333333333333,7.293017679772782,8.605020901781758
21,6.323462503334274,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,9.24541789858888,0.0,7.016609683894219,9.395989718862811
22,5.843544417031359,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,8.971575439759016,0.21052631578947367,7.22983877815125,9.136801468641313
23,6.980075940561763,739e11589479d8e6b88aec1b86ec8c4a023691db6c9d0aab05a4b3a508b0e2db,10.6654142484909,0.125,8.366370301681654,10.76104686934646
24,1.6094379124341005,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,6.852242569051878,0.5,2.302585092994046,6.862757913051401
25,7.652901754652463,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,9.083415678402515,0.5416666666666666,9.039196115772354,9.754697478950966
26,7.692569648067906,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,9.566965314664873,0.28421052631578947,9.078864009187797,10.045551191799596
27,7.678442036997501,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.142063283104147,0.3404255319148936,9.064736398117391,9.399389249519563
28,8.433420201549836,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.359134886757962,0.5476190476190477,10.042858113983936,10.213175705250524
29,8.143343022677325,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.295798110636145,0.4606741573033708,9.752780935111424,9.962180898875346
30,8.76320916319038,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,9.029777268197092,0.19,10.37264707562448,10.604627704024997
31,7.98096428592771,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.852378886511985,0.2818181818181818,9.367258647047601,9.835743900449609
32,7.5849763089918225,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.85552084853691,0.2913907284768212,9.194414221425923,9.732402627668161
33,7.500640037603689,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.816260208734581,0.4129032258064516,9.11007795003779,9.667068774021889
34,7.172232693789324,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.17131687471973,0.35714285714285715,8.558527054909215,9.076694687106265
35,8.263976955845735,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,7.650644551436897,0.421875,9.650271316965625,9.777243825961877
36,7.853896032825178,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,7.842671474979457,0.3333333333333333,9.240190393945069,9.461099090323366
37,8.06957708104813,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,9.2927495082169,0.7058823529411765,9.455871442168021,10.070780070310322
38,7.6893711075296896,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.911934336161426,0.7791411042944786,9.07566546864958,9.690294332075087
39,7.841414305017383,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.074337694089515,0.7704918032786885,9.450852217451484,9.675959402904095
40,8.342315857511517,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.121777419161074,0.75,9.951753769945617,10.100533504728464
41,7.608672196806443,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.449984441722787,0.6521739130434783,9.218110109240543,9.599201730917567
42,8.382689898077759,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,7.880048200971577,0.7350427350427351,9.76898425919765,9.909817476230998
43,8.081861483701779,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.221747728346623,0.6976744186046512,9.46815584482167,9.720885956534854
44,7.380754417207672,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.893023494394711,0.5,8.990192329641772,9.635934851379513
45,7.293289751601422,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.89795568688403,0.6454545454545455,8.902727664035522,9.593491702487762
46,7.185387015580416,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.543640361431086,0.5294117647058824,8.571681376700306,9.250906333722844
47,7.626667667428108,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.308938252595778,0.4666666666666667,9.236105579862208,9.569482270478703
48,7.249499309532449,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,7.894690850425624,0.5,8.85893722196655,9.181940897454485
49,8.021584533455107,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,7.469654172932128,0.2978723404255319,9.407878894574997,9.542374201998465
50,8.091015041710532,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,7.954021087278037,0.4583333333333333,9.700452954144632,9.861206160279522
51,6.924858186881799,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.864464055279676,0.42857142857142855,8.31115254800169,9.31874624581997
52,6.336117515819389,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.965462328515967,0.6836734693877551,7.945555428253489,9.273409063443166
53,7.750040597545795,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,8.661466680572662,0.4797297297297297,9.54180006677385,9.88867843688242
54,7.223149790000453,c3e36aee683e96002d1441743cf8580ebe5e4916e76c049a97c89422b69477fd,7.993957547573565,0.5196078431372549,8.832587702434553,9.191870855692521
55,3.449987545831587,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,2.3978952727983707,0.8571428571428571,4.836281906951478,4.919980925828125
56,5.400745014121226,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,7.290292882446597,0.8596491228070176,7.346655163176539,8.012018239159062
57,6.563502855041962,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.432941638968646,0.8721804511278195,8.642944396721798,9.236592743120248
58,5.617175056468268,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.688959234270676,0.9224137931034483,7.814399633804487,9.037533407550814
59,6.58990850648409,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.965079015408355,0.8951612903225806,8.535818655539403,9.466454374960302
60,6.2293872358487805,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.579980179515003,0.8727272727272727,8.426611813185,9.199380531739841
61,6.854120063149506,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.200288260287554,0.7666666666666667,9.051344640485725,9.406893511016861
62,6.620369458939574,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.546557800046141,0.6062992125984252,8.817594036275793,9.38437770918244
63,6.664692426898996,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.062536177207788,0.7051282051282052,8.861917004235215,9.660396363412222
64,5.8264214261143,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.278746404640243,0.8421052631578947,7.772331575169614,9.478992518521158
65,8.080148955868996,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.990566138131577,0.7843137254901961,10.02605910492431,10.329898425159755
66,8.078029097321473,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.967121656230923,0.8347107438016529,10.157470639001309,10.422995376684952
67,7.4021465962847035,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.768812649209526,0.7967032967032966,9.48158813796454,10.359899228262396
68,8.301698881347926,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.101071503119543,0.543859649122807,10.24760903040324,10.358155438089856
69,7.776834599800075,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.058819564334941,0.46153846153846156,9.722744748855389,10.20924281649528
70,7.387399785264552,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.125218118559348,0.48366013071895425,9.466841326944389,10.004147035635306
71,7.225897273204085,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,10.202776998029625,0.46825396825396826,9.171807422259398,10.515695790590721
72,7.214577994961302,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.933725735596738,0.5858585858585859,9.517163087955348,10.443745756985825
73,8.312240324658593,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.97055917950895,0.5539568345323741,10.258150473713906,10.501829425822162
74,7.966181944676735,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,10.16184379560608,0.6571428571428571,9.75794141390479,10.751649325357784
75,7.929846429742504,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.144627828610801,0.6906474820143885,9.875756578797818,10.27773715349137
76,7.421102720291637,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,10.661837096341706,0.6172839506172839,9.500544261971474,10.95539250643891
77,7.36671601646162,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.878218658092228,0.7047619047619048,9.312626165516933,9.854874872615435
78,7.8369622361228375,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,10.5094142433348,0.6643356643356644,9.628721705350893,10.856187356294447
79,8.528172695459245,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.085003880664885,0.5954198473282443,10.137610607893345,10.436994010525176
80,8.006748447487263,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,10.202035378298214,0.6559633027522935,9.952658596542577,10.778789609332929
81,8.269340621127071,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,8.65956043270316,0.6608695652173913,10.348782162806907,10.552996276066244
82,7.269019675254677,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,10.516887815005818,0.7569060773480663,9.21492982430999,10.77966437247371
83,7.373531234194402,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,10.407590630541291,0.7433155080213903,9.452972775874239,10.733261330627899
84,8.294478119720095,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,9.710994440420677,0.6554621848739496,10.240388268775408,10.74937727911096
85,8.100502815067518,d0ed3649a5a7e59e6314bcf67879e6ede0376a2a85736382fdf157a0ae2efd33,10.02260303342629,0.4853801169590643,10.179944356747354,10.797737153533403
86,6.142037405587356,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.367127224695365,1.0,6.142037405587356,10.381645346037732
87,6.499787040655854,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.909767790493278,0.9444444444444444,7.598399329323964,10.004282662571022
88,6.5337888379333435,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.669219856718984,0.9411764705882353,7.226936018493289,9.752606521576492
89,6.410996912427581,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.220667745776721,0.9019607843137255,7.797291273547472,10.305580314003434
90,6.118097198041348,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.504948404498696,0.9069767441860465,6.811244378601294,9.570389616553864
91,6.669498089857878,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.438254287073526,0.8421052631578947,7.768110378525988,10.505204516490187
92,6.423571586162567,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.000296608464188,0.75,8.033009498596668,10.13118073854891
93,7.0326242610280065,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.83226004324776,0.9375,7.725771441587952,9.947073723199049
94,6.682108597449809,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.07280829715283,1.0,6.682108597449809,10.105938480625248
95,6.309918278226516,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.436935354338399,1.0,6.309918278226516,10.452937557838887
96,5.988961416889863,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.16315587853271,0.8888888888888888,7.087573705557973,10.20828482084353
97,4.840242308167575,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.482502632769927,0.7142857142857143,5.53338948872752,9.50159106930499
98,6.518409552753856,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.727421738332131,0.9107142857142857,7.904703913873747,10.785166135492588
99,6.842149521884143,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.048193773535386,0.35555555555555557,7.5352967024440884,10.12611096860345
100,6.305362461690656,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.169622538697624,0.19444444444444445,6.9985096422506015,9.27762511878178
101,6.614055134204793,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.571316925111784,0.20634920634920634,7.307202314764738,10.608835006177392
102,7.168965031102802,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.69394291556307,0.35714285714285715,8.555259392222693,10.80531418179946
103,6.505784060128228,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.498773802892188,0.27906976744186046,7.604396348796338,10.552630597598018
104,7.068597804098967,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.955700423983062,0.43333333333333335,7.761744984658913,10.0613883347884
105,6.319868609079685,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.384214728478085,0.26666666666666666,7.706162970199576,10.450654748704556
106,7.705532708620166,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,11.495097486770616,0.5070422535211268,9.314970621054266,11.602180988644637
107,7.214688356026031,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.208505978234776,0.2465753424657534,8.600982717145921,10.391146898270279
108,6.6283720093450516,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.45900925685097,0.18181818181818182,8.014666370464942,10.542231344216686
109,7.110696122978827,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.398366704472432,0.125,8.209308411646937,10.50454685609326
110,6.582486712868249,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.135352957662207,0.2,7.681099001536359,10.21778721289218
111,5.477857280380114,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.12310489407378,0.11538461538461539,6.576469569048224,10.151518819358117
112,7.188664467146489,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.86516243821446,0.15517241379310345,8.287276755814599,10.05281232064669
113,6.777646593635117,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.370329940319197,0.6666666666666666,6.777646593635117,10.397482328890645
114,7.470793774195061,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.534174051753467,0.5,8.569406062863171,10.665367570777166
115,7.7356518600936965,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,9.666498594399865,0.6521739130434783,8.428799040653642,9.921180112067047
116,7.496467441405199,77e2fd1e80cfdd5300cb0760d8943cfb51a64273d680869e7a08e425f4a7eba1,10.531696131937162,0.7466666666666667,8.595079730073309,10.666393977510927
117,8.267534534446273,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,7.489412083508719,0.2923076923076923,9.366146823114383,9.508591395777199
118,7.965429825690774,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,7.824445930877619,0.20512820512820512,9.064042114358884,9.318297513481275
119,7.626245267213878,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,7.754052639035757,0.2894736842105263,8.724857555881988,9.046055177668327
120,6.71901315438526,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,6.5722825426940075,0.1935483870967742,7.81762544305337,8.070593539949519
121,2.197224577336219,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,7.8383433155571165,0.0,2.8903717578961645,7.845416036592485
122,6.70849100145787,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,6.568077911411976,0.875,7.80710329012598,8.061486866871327
123,8.35608503102148,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,8.82981174915805,0.8888888888888888,9.45469731968959,9.883437894730424
124,6.651141117606327,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,6.690842277418564,0.8936170212765957,7.749753406274437,8.047509510981422
125,5.0530560099802075,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,7.781138509845015,1.0,5.746203190540153,7.903965634032166
126,8.08682044760189,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,9.14782646658694,0.7611940298507462,9.185432736269998,9.8599535505124
127,6.793466132580009,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,9.860893154903707,0.8313253012048193,7.892078421248119,9.991590000757673
128,6.847297309945023,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.779476987636757,0.8117647058823529,7.945909598613133,10.83661573559995
129,8.767744365529811,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.442842322416093,0.8522727272727273,9.86635665419792,10.888725821536315
130,8.707978826622321,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,9.749695141856147,0.6850828729281768,9.80659111529043,10.471694898540225
131,7.8757525531784855,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.269449240866592,0.7142857142857143,8.974364841846596,10.511512479679238
132,9.053452616439039,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.292687768178258,0.7461928934010152,10.152064905107148,10.918265231124938
133,8.830299316208178,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.547628295541239,0.7589743589743589,9.928911604876287,10.978524104675532
134,7.85928444628231,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.480550254075272,0.7402597402597403,8.95789673495042,10.67786903822759
135,7.391826165439308,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.815689938501677,0.7727272727272727,8.490438454107418,10.908960636460614
136,8.994875596588974,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.311649022192036,0.689922480620155,10.093487885257083,10.901653158794721
137,9.083264289408207,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.311150244187779,0.7641509433962265,10.181876578076317,10.94174809881949
138,8.661351253781977,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.68732060086809,0.773972602739726,9.759963542450086,11.020643506405467
139,8.440600082584718,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.492051692903633,0.6518518518518519,9.539212371252827,10.818217066343328
140,8.593660283419084,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.664760562143673,0.7819548872180451,9.692272572087193,10.985496092037458
141,8.208582524671955,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.512355982715523,0.9261744966442953,9.307194813340065,10.774508914962748
142,8.550756908254378,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.828480311704183,0.5535714285714286,9.649369196922487,11.096636995028227
143,8.110327102392446,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.40964228465222,0.8214285714285714,9.208939391060555,10.672762093483625
144,8.449342524508063,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.655328079435291,0.89171974522293,9.547954813176172,10.940827092732425
145,7.9260007333792855,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.52524613700842,0.8418079096045198,9.024613022047395,10.726543948550297
146,8.801068025525066,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.70683352539415,0.796875,9.899680314193175,11.075721981074851
147,8.400958955749704,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.838285955966024,0.7337278106508875,9.499571244417814,11.071128267614661
148,7.864675986942188,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.932320946596322,0.7241379310344828,8.963288275610298,11.062991094138104
149,7.695606395011379,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.929600830387999,0.803030303030303,8.794218683679489,11.041320554357519
150,8.864699565513684,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.51969969162195,0.6326530612244898,9.963311854181793,10.97285982147948
151,7.996317231796746,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.956997867291818,0.5555555555555556,9.094929520464856,11.1014020422781
152,9.095340958446386,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.586079219156558,0.5666666666666667,10.193953247114495,11.102261868103218
153,8.952432828225634,f653fba473726066017d092faf775b60a39bd4616590332eb815f0bb74fa22f2,10.541359838437318,0.47317073170731705,10.051045116893743,11.019104440020062
154,7.201667901184554,e8e6225de5da60a4ff9fd9b537b03001fc4929f77691e3e1cda07738439da8f9,11.010299465547192,0.39655172413793105,8.300280189852664,11.074715033048978
155,7.087016602479497,e8e6225de5da60a4ff9fd9b537b03001fc4929f77691e3e1cda07738439da8f9,10.092246676988507,0.22784810126582278,8.185628891147607,10.230774879580268
156,7.05387378711213,e8e6225de5da60a4ff9fd9b537b03001fc4929f77691e3e1cda07738439da8f9,11.143107384308207,0.39080459770114945,8.15248607578024,11.19214152101333
157,7.721791776817535,e8e6225de5da60a4ff9fd9b537b03001fc4929f77691e3e1cda07738439da8f9,11.246274023679085,0.40993788819875776,8.820404065485645,11.330983835994559
158,7.125014887137373,e8e6225de5da60a4ff9fd9b537b03001fc4929f77691e3e1cda07738439da8f9,11.021984164509613,0.5877192982456141,8.223627175805483,11.08111124803906
159,7.399601936150325,e8e6225de5da60a4ff9fd9b537b03001fc4929f77691e3e1cda07738439da8f9,11.173542997732914,0.4881889763779528,8.498214224818435,11.240158277245076
160,7.274618149308359,81fc9ff0c747069f0baa5385aeceb653e6342ce56cd4045661d9b6d74c76d5b9,9.722145515855674,0.40540540540540543,8.88405606174246,10.08159189604006
161,7.664972120782028,81fc9ff0c747069f0baa5385aeceb653e6342ce56cd4045661d9b6d74c76d5b9,9.435641593844192,0.25,8.763584409450138,9.848186236751038
162,6.805168690207036,81fc9ff0c747069f0baa5385aeceb653e6342ce56cd4045661d9b6d74c76d5b9,10.094975304446326,0.30303030303030304,8.596928159435091,10.296745117536547
163,7.457609289715606,81fc9ff0c747069f0baa5385aeceb653e6342ce56cd4045661d9b6d74c76d5b9,10.071076109728018,0.3793103448275862,8.843903650835497,10.328134180060221
164,7.055959743631853,81fc9ff0c747069f0baa5385aeceb653e6342ce56cd4045661d9b6d74c76d5b9,9.846017325381577,0.4117647058823529,8.442254104751743,10.065691432410983
