,avg_freq_time,avg_infreq_time,browser_intensity,email_hash,goal_time,intensity,num_browser_goals,other_time,target_time,total_time
19,1.1851160204964712,2.1279949060908376,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.518991573357617,0.15503875968992248,2,10.517510353630083,0.0,10.644615045614641
20,2.183358241603413,2.080720005442476,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,9.242226560838505,0.20318021201413428,2,10.482429663876848,0.0,10.736548837807
21,2.0523263285285185,2.652625786163271,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.110727582974489,0.16461916461916462,2,10.949156062709815,0.0,11.00602545920671
22,3.640004126442094,2.048004228634219,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.529714471969909,0.19246031746031747,2,10.638016570874843,0.0,10.75263370378095
23,3.461321945737944,2.8110530652687427,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.632662441222351,0.22602739726027396,2,10.99641705806874,0.0,11.086318433108636
24,6.558197802812269,1.9198128564882646,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,7.961370201719511,0.22872340425531915,2,10.879612005311733,0.0,10.932231586681333
25,6.678342114654332,2.8167327741973196,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.607216694063826,0.15352697095435686,2,10.407348982500485,0.0,10.560307828836057
26,2.834297135568459,2.52244855867108,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.833899942908635,0.2457627118644068,2,10.44781564835612,0.0,10.629392297334245
27,2.2633657451713014,1.7510844760296975,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.886547412512042,0.175787728026534,2,11.18151439899016,0.0,11.277519537083819
28,3.973839285650784,1.6280631080319972,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.7417757069247,0.2096273291925466,2,10.497891165957215,0.0,10.657212294981678
29,3.329646959841819,1.8092817360587639,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,9.134322885552267,0.18740157480314962,2,10.486429165775048,0.0,10.716504478946458
30,3.3893924488425884,1.9555110020464048,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.123854263105914,0.1890909090909091,2,10.455963627557306,0.0,10.548625513909712
31,3.617809570533375,2.725088701370687,0.0,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.505120610181969,0.20930232558139536,2,10.40213937537041,0.0,10.54191452089584
32,2.4377401290301006,2.496656966278267,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.098642843759418,0.15555555555555556,2,10.194588773033564,0.0,10.31055138200799
33,1.2697632670156118,5.493061443340548,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.921324076511265,0.28619528619528617,2,10.944329475454024,0.0,11.068542797752952
34,1.7716452878730025,3.1354942159291497,0.5,60f8b28fc59aaccb2741fcc0b1c632e82b2848a7dfd661ef9f5bd27e5690d9a0,8.861491864286915,0.27787307032590053,2,10.608983176276936,0.0,10.769579128077432
35,3.253638856192506,4.21831684177891,1.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.572249397164315,0.24766355140186916,4,11.314108605647077,0.0,11.376567223427713
36,3.9084099828822763,2.960789209821908,0.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,7.956827122090111,0.23425692695214106,4,11.305101467763851,0.0,11.339642932826944
37,3.976131654328523,2.858513850703111,0.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.053887083618223,0.2200247218788628,4,11.307928759137056,0.0,11.345819560782635
38,3.921532008346027,3.243842009242305,0.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.07246736935477,0.23391812865497075,4,11.152830393342503,0.0,11.197748858209055
39,3.9954577315456627,5.159055299214529,0.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.048149101665201,0.21739130434782608,4,11.326523595009121,0.0,11.363520174617836
40,3.9168001118305518,3.225235211072088,0.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.057377488557991,0.24731182795698925,4,11.364599455434233,0.0,11.400562712999378
41,4.25548694580116,2.649158683274018,0.0,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.550434525196039,0.22532402791625125,4,11.262038088346925,0.0,11.326354893886858
42,4.276087080155741,3.113268334643733,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.64541048921699,0.2143987341772152,4,11.328521741971949,0.0,11.394637301758399
43,2.695777642157784,6.052089168924417,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.210124405164267,0.2295964125560538,4,11.2751503931113,0.0,11.320747492912899
44,2.7787169387068875,6.9726062513017535,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.56388591940822,0.22884386174016685,4,11.28695291581247,0.0,11.350559464954614
45,3.77977974800385,5.655991810819852,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,7.6984827878809465,0.25788497217068646,4,11.278923170321143,0.0,11.3064054734599
46,2.4845206238811244,5.634789603169249,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,7.603897968521881,0.2532981530343008,4,11.32237010324917,0.0,11.346351265143912
47,2.6600078641035485,5.68697535633982,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.076204527239026,0.25561097256857856,4,11.347897508141267,0.0,11.385137546972771
48,4.270454859016777,6.150602768446279,0.5,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.628555659269699,0.2630952380952381,4,11.357755932955975,0.0,11.420985599271363
49,2.653906271993788,6.091309882077698,0.25,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,8.105005537547246,0.2222222222222222,4,11.285095951665305,0.0,11.32583656242037
50,3.626026975926407,3.091042453358316,0.25,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,7.546974117516527,0.2446351931330472,4,11.315790732837069,0.0,11.338607791473425
51,7.484930283289661,3.172818180414298,0.25,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,7.762596048540069,0.24030037546933666,4,11.249480616882494,0.0,11.279617934981781
52,3.4202732646443437,2.9661225937240054,0.25,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,7.179307969504034,0.23943661971830985,4,11.26952818462875,0.0,11.286125236152476
53,3.614556938896651,3.1102950850498696,0.25,b5843eadda18a08ec20d16d92370cc304849efac4f201d820399339f6683a64c,7.540090320145325,0.21116751269035533,4,11.16833435934526,0.0,11.194550480751076
54,2.200862630729779,4.3694478524670215,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,6.704414354964107,0.16279069767441862,3,5.905361848054571,0.0,7.075808863978387
55,1.8518641988395608,7.029972911706386,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.3615151997733,0.28832951945080093,3,8.89041055197428,0.0,9.84659969032908
56,2.0195640043992436,8.190908881182514,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.23631028065218,0.2865013774104683,3,9.295416544331301,0.0,10.565814635756187
57,1.7377581569694431,7.8050670442584895,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.034676602846295,0.2911392405063291,3,8.809862805379057,0.0,9.62172128051365
58,1.679276114239898,7.635303886259415,0.3333333333333333,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,8.77971129020447,0.27692307692307694,3,9.085797036901582,0.0,9.63756697186586
59,1.7941626682822895,7.613818684808629,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.199885914072324,0.3475177304964539,2,9.541512875502493,0.0,10.078364802440847
60,7.1276936993473985,1.9027131975988125,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,8.09132127353041,0.18181818181818182,2,8.574329382787047,0.0,9.054855469135788
61,7.312553498102598,2.014696691927889,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.13479766651673,0.20376175548589343,2,8.432070937999402,0.0,10.302162996284876
62,6.3818160174060985,1.839069969137687,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,7.676473646389156,0.189873417721519,2,7.988203597022576,0.0,8.537583881063972
63,8.215276958936633,1.8680279619022055,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.621323560768252,0.20902255639097744,2,9.10597935665144,0.0,10.089635114163611
64,8.445911989411274,1.7898210939078498,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.42197798310419,0.3042071197411003,2,8.651199471263972,0.0,9.8022297204619
65,8.658866349732383,1.8313668208906084,0.5,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.631678829240638,0.25464684014869887,2,8.636929873018572,0.0,9.946355452763305
66,2.7287286647420275,1.5412726927866467,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.544739031650487,0.2,1,8.562548893137034,0.0,9.862821795810113
67,4.676917235807456,2.334221228325285,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.038542783528992,0.20133234641006661,1,10.184447079227082,0.0,10.807300762899171
68,4.308519263192977,2.2995163352751424,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.642317574624458,0.22904368358913813,1,9.359966545931995,0.0,10.204221576482523
69,4.60880692797134,2.3221954495706862,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.946977983610656,0.2456575682382134,1,9.609854474590907,0.0,10.485703172388792
70,4.365102797765495,2.4716489212164774,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.160143246382786,0.2404040404040404,1,9.261413642160184,0.0,10.501664495504846
71,4.403212031928934,2.2622199264623895,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.62812922977318,0.19874804381846636,1,10.294786120726714,0.0,10.709159523937918
72,3.6368931589224474,2.503354402977081,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.07601126684997,0.19230769230769232,1,9.900232259815455,0.0,10.685126264117057
73,3.2451807205622267,1.7893791047776895,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,10.110176465778377,0.26552287581699346,2,10.44581184336149,0.0,10.985157120473925
74,4.751989832451045,2.2559123206660714,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.985528262872338,0.320973348783314,2,9.982113872991318,0.0,10.676969705748347
75,4.652597951494431,2.2014187360096455,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.77945377161268,0.3743016759776536,2,9.383452989684827,0.0,10.294075881413862
76,4.563859671643923,2.256544280075714,1.0,b1f987e748865b62770b324af13a2bd459841857d33764cb049402174051f486,9.771383711902791,0.29738058551617874,2,9.886239659126575,0.0,10.523606946562516
77,4.919980925828125,1.6857598081307283,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.458292083496076,0.0782608695652174,3,7.870547844507712,0.0,8.9001399880938
78,3.0342127941220554,1.446724345341677,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,6.630683385642372,0.10365853658536585,3,8.063377822367027,0.0,8.277411998949004
79,1.4053451563332338,1.9338583381249221,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.836373930927389,0.15904572564612326,3,8.28349412616251,0.0,9.29081375612606
80,1.606796546936644,2.5759918473685195,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.585785982881848,0.1568627450980392,3,7.970740390007095,0.0,9.017968479328726
81,1.7304496844818202,1.7223187733675445,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.325274910068282,0.13602391629297458,3,8.98619632032839,0.0,9.863186255762603
82,2.2257839082588844,1.6708877880229622,1.0,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.359105145241294,0.19197207678883071,3,8.557951183888406,0.0,9.729848196125007
83,1.7307290629103473,1.6562941715790334,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.177920480720072,0.14523449319213314,3,9.090317329376452,0.0,9.82822506803558
84,1.679546750275782,1.5039384808233078,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.74528448245438,0.12995245641838352,3,8.371936178759098,0.0,9.269080866998783
85,1.5082304910272617,1.5941817369746567,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,7.812782818577581,0.082010582010582,3,10.534573141833395,0.0,10.598258414212172
86,2.040129561869376,1.6791486933802444,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.372398606513004,0.21052631578947367,3,8.65277248565806,0.0,9.215526898663482
87,1.807821751081904,2.4278160762522103,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,7.950854857719988,0.12684365781710916,3,10.595609207424333,0.0,10.664223285655282
88,1.884490664942052,1.9211959858806962,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.307212626628308,0.16351118760757316,3,10.469908702802991,0.0,10.578776214794761
89,2.1377053430990554,1.6822331573541416,0.6666666666666666,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.176576741823373,0.19796954314720813,3,10.640675541671662,0.0,10.848734963664587
90,2.0067875267081936,2.0451502368986123,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.799963219506997,0.23380281690140844,2,10.745765692323122,0.0,10.879310545111617
91,2.1248591174567446,2.1832169140779367,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.632484235750972,0.2540792540792541,2,10.667582359470872,0.0,10.790390667515691
92,1.5152194681246223,1.5130550563797862,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.263848131368906,0.23349056603773585,2,10.765638838309634,0.0,10.844392845174202
93,2.481221227705197,1.7443203354076868,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,7.930565854233965,0.1972972972972973,2,10.679181994063638,0.0,10.741232788688686
94,2.718070898304743,1.7904055007347968,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.469472455204826,0.19294990723562153,2,10.601622274607113,0.0,10.713684166398705
95,2.5644938802783916,1.6489451284903278,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,7.98139158158007,0.145985401459854,2,10.44531753516481,0.0,10.526989863390185
96,2.0421216042816703,1.810699480698439,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.502282578680484,0.20245398773006135,2,10.349614642363182,0.0,10.49601297178542
97,2.0553025234812674,1.9601776621335667,0.3333333333333333,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.313116702819253,0.20434782608695654,3,10.869215858012614,0.0,10.943958591598234
98,1.284649392706704,2.5374456123892486,0.3333333333333333,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,7.878155336503324,0.1337579617834395,3,10.527043468321851,0.0,10.595383951194421
99,1.8557428127623552,2.657028584501869,0.3333333333333333,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.42726848388825,0.19715808170515098,3,10.549543125562224,0.0,10.66265652863807
100,1.450410790370563,4.079114958479747,0.3333333333333333,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.497602541651233,0.14696969696969697,3,10.465870935715712,0.0,10.596634733096073
101,1.7117357848963448,2.0523271029117343,0.3333333333333333,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.437283808187935,0.12283737024221453,3,10.111070665732282,0.0,10.282950858105291
102,1.3450067284333687,2.6431621744380966,0.3333333333333333,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.191740021277457,0.1463963963963964,3,9.573037148233409,0.0,9.797182146165197
103,1.6151787260597714,2.1489086544307,0.3333333333333333,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.06230429314878,0.2401500938086304,3,9.539068413863964,0.0,10.021981446583917
104,1.7724400660974573,2.8897424490905785,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.463508636396089,0.27552275522755226,4,9.594105053105007,0.0,10.22408443999905
105,2.792796929511926,1.5807931268064332,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.862200330487287,0.15768725361366623,4,9.725675811220002,0.0,10.077524889742385
106,2.8441586049824648,1.9107509088901795,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.876684166614451,0.2421875,4,9.876938217302591,0.0,10.190131586412237
107,3.981556029489645,1.7162588233645522,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,9.012377119192271,0.1684931506849315,4,8.61558951327243,0.0,9.526682784921174
108,7.667158255319148,1.6463284359946821,0.5,06a2c3297825143fa91bf833964ec6119bccb3ccf7a049e19e51745450b40ef5,8.68185981297147,0.125,4,10.415262725337707,0.0,10.577961467830452
109,2.280213301368662,1.794831687596363,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.144414221860016,0.17679558011049723,2,8.361007108226909,0.0,9.520688614926875
110,1.8213290271274836,6.796823718274855,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.201299627324033,0.17766497461928935,2,9.307648554443182,0.0,9.949034367492098
111,2.241677880722281,0.6931471805599453,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,6.727431724850855,0.10852713178294573,2,9.024251728612985,0.0,9.120087382998621
112,2.235386368810721,2.882595551392422,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,8.982435503560263,0.20738636363636365,2,8.995908761263994,0.0,9.68234200388459
113,2.788557461258332,2.202838557491432,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.306286713023391,0.16524216524216523,2,10.00690117422521,0.0,10.409883379222734
114,2.8788583161454393,4.074945272201211,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.115699967822062,0.15857605177993528,2,9.452187908084165,0.0,9.991177865663117
115,3.5987176770482954,1.7681054751343428,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,7.83002808253384,0.11976047904191617,2,9.003685138166775,0.0,9.273127360074948
116,3.3410542987249046,3.6784591211780104,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,7.768533300926033,0.11180124223602485,2,9.089527751759436,0.0,9.32607687045878
117,2.7532389870071743,4.128952096732837,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,8.951958168569265,0.16780045351473924,2,10.61638833958291,0.0,10.78975197290331
118,2.025722283660217,2.756756370478875,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,8.883224230278994,0.16551724137931034,2,10.248777937608223,0.0,10.476104176458326
119,2.1562426958974172,2.303707569312259,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.655923226680237,0.21823204419889503,2,10.567051430554399,0.0,10.905001396740687
120,1.6188146296138703,2.6675647207613125,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,8.74257423767064,0.19293478260869565,2,10.06317999126972,0.0,10.29981100272701
121,4.094899809364114,2.6069469599691146,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,8.715388097366482,0.13551401869158877,2,9.61767040669386,0.0,9.958165113826825
122,4.124264562400109,2.9131788075198926,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.217018026729423,0.1732283464566929,2,9.963735632881486,0.0,10.351660875132662
123,2.4394853534761975,4.04305126783455,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.761232504955258,0.2375,2,10.090506393131704,0.0,10.632508505332279
124,2.932012105066938,3.154959139113258,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,8.875985891325971,0.28205128205128205,2,10.771721850994593,0.0,10.911664427066091
125,2.5097012123709392,5.820082930352362,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,10.053415041519079,0.24930747922437674,2,10.055650543933236,0.0,10.747680597969852
126,3.056957209355272,2.32700191357391,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.276970454273945,0.30851063829787234,2,10.157509423495274,0.0,10.504327539810888
127,3.12144939481851,1.8337527368482425,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.385133662349347,0.20558375634517767,2,10.054834305030653,0.0,10.46817616619227
128,2.2876210512057042,7.617759576608505,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.346006983397716,0.18992248062015504,2,10.477654105612782,0.0,10.75717921465376
129,5.101536745995366,3.091042453358316,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,10.203888397395684,0.16611295681063123,2,9.655731072956666,0.0,10.66005544221451
130,2.958102679527785,7.981049759665957,1.0,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,9.217415285648144,0.25161290322580643,2,9.79305865876674,0.0,10.239245248219472
131,3.835680461595322,7.1808311990445555,0.5,b9db21b05b4b1ba9fcabba57072efd76ba0505ddbe1d4e0685175edb3f9be9b4,8.14902386805177,0.234375,2,9.5410100922274,0.0,9.763017859764734
