,avg_freq_time,avg_goal_time,avg_infreq_time,email_hash,freq_frac_time,goal_time,infreq_frac_time,intensity,num_freq_goals,num_goals,num_infreq_goals,other_time,total_time
12,7.045776576879511,6.707269751560512,3.587744856812111,9aa2418cff3facda9bb90c15,0.1503404924044001,7.805882040228621,0.1711629125196437,0.3333333333333333,1,3,2,8.552753366814787,8.940629184845639
13,5.87493073085203,5.597186628390381,4.574710978503383,9aa2418cff3facda9bb90c15,0.4166179052077239,6.695798917058491,0.056758338209479245,0.4,2,3,1,6.802394763324311,7.443663683115591
14,0.0,2.9618307218783095,2.0302215052732095,9aa2418cff3facda9bb90c15,0.0035460992907801413,4.060443010546419,0.20567375886524814,0.25,1,3,2,5.4116460518550396,5.641907070938114
15,7.086737934510577,6.133398042996649,2.6155543084272934,9aa2418cff3facda9bb90c15,0.22527783009983063,7.232010331664759,0.035223205876813,0.19230769230769232,1,3,2,8.275376374836407,8.57715877258367
16,0.0,2.70805020110221,1.9033312448851598,9aa2418cff3facda9bb90c15,0.00036845983787767123,3.8066624897703196,0.016580692704495203,0.06896551724137931,1,3,2,7.889459149404524,7.906178840394815
17,0.0,3.1918471524802814,2.1452297205741955,9aa2418cff3facda9bb90c15,0.00028785261945883683,4.290459441148391,0.021013241220495086,0.18421052631578946,1,3,2,8.131824785007195,8.153061946801051
18,5.648974238161206,6.374456799364087,3.648545502580209,9aa2418cff3facda9bb90c15,0.06655730021092099,7.473069088032197,0.3459104757440823,0.0,1,3,2,7.826842098158293,8.358666283188
19,6.7650389767805414,5.860786223465865,2.612873336856601,9aa2418cff3facda9bb90c15,0.2273800157356412,6.959398512133975,0.048780487804878085,0.1590909090909091,1,3,2,7.9229859587111955,8.246171559857563
20,6.775366090936392,6.048159890784527,2.988175454648967,9aa2418cff3facda9bb90c15,0.26094727435210013,7.146772179452637,0.11736669645516831,0.6,1,3,2,7.643482907077201,8.118802996980035
21,0.0,-1.0986122886681098,0.0,9aa2418cff3facda9bb90c15,0.010989010989010992,0.0,0.010989010989010992,0.0,1,3,2,4.51085950651685,4.51085950651685
22,7.500805843003796,7.186396606781769,5.84354441703136,6afba4b9d880466f13ce5053,0.2942037232745302,8.285008895449879,0.028046500284529718,0.16666666666666666,2,3,1,9.028458718410613,9.417435838868785
23,7.356279876550749,6.986258340470081,4.727387818712341,6afba4b9d880466f13ce5053,0.21886792452830203,8.08487062913819,0.007896575821104125,0.12987012987012986,2,3,1,9.31154225248515,9.568713872550497
24,8.313974808909297,7.944137491114112,5.69035945432406,6afba4b9d880466f13ce5053,0.5976565360673739,9.042749779782222,0.02167704137678505,0.21839080459770116,2,3,1,8.556029215201436,9.521861033907806
25,8.392196701241552,7.991479510711897,3.7376696182833684,6afba4b9d880466f13ce5053,0.7723612812882901,9.090091799380007,0.003675827061088747,0.2826086956521739,2,3,1,7.847371836159788,9.343646739284408
26,9.032349424542675,8.626884316434511,0.0,6afba4b9d880466f13ce5053,0.9075088099756039,9.72549660510262,5.421523448088916e-05,0.23529411764705882,2,3,1,7.441906728051625,9.822548610030776
27,9.011706489689923,8.631057447565285,6.021023349349527,6afba4b9d880466f13ce5053,0.8329269531646847,9.729669736233394,0.020928578685360147,0.5555555555555556,2,3,1,7.964503363551548,9.887663002189157
28,8.843759381917984,8.439808060366694,3.044522437723423,6afba4b9d880466f13ce5053,0.887395173164329,9.538420349034803,0.0013443441521029378,0.17391304347826086,2,3,1,7.460490305825338,9.65637144183101
29,5.924255797414532,8.606363347675337,4.840952640894435,6afba4b9d880466f13ce5053,0.018275103835817263,9.704975636343447,0.7830442218421694,0.23529411764705882,1,3,2,8.310414994188292,9.926471388926503
30,3.258096538021482,8.138077858630856,4.617077275037719,6afba4b9d880466f13ce5053,0.0014735052422782653,9.236690147298965,0.5803910456219891,0.17333333333333334,1,3,2,8.906257878156621,9.77820773610937
31,3.58351893845611,8.553267935553228,4.82478128844124,6afba4b9d880466f13ce5053,0.0016272657415359584,9.651880224221337,0.7013063327758445,0.13580246913580246,1,3,2,8.790573479157159,10.004373070309986
32,0.0,7.719277912277403,4.4089451004727565,6afba4b9d880466f13ce5053,5.722133211261155e-05,8.817890200945513,0.3864728770885783,0.25925925925925924,1,3,2,9.280052984387483,9.768583790071327
33,0.0,6.161910309421742,3.630261299044926,6afba4b9d880466f13ce5053,0.00017727353306151378,7.260522598089852,0.25226023754653404,0.2413793103448276,1,3,2,8.34711636103872,8.637816633739977
34,0.0,7.417580402414544,4.258096345541327,6afba4b9d880466f13ce5053,0.00014983518130056938,8.516192691082654,0.7484267305963445,0.5,1,3,2,7.425953657077541,8.80597465931132
35,3.6109179126442243,8.451195828909086,4.773584843847105,6afba4b9d880466f13ce5053,0.0016148743016759766,9.549808117577195,0.6112517458100559,0.20270270270270271,1,3,2,9.090430075303626,10.039416069760373
36,8.388905171114706,7.72334130673466,4.812184355372417,126dcab7446cd026ebd53a10,0.3292409043269949,8.416488487294606,0.009207965264261113,0.09142857142857143,1,2,1,9.086702731518004,9.499870735285581
37,5.6240175061873385,6.50478705107256,3.7273599746820003,61ce33ee87df4732c0d50fe4,0.020497262098564464,7.60339933974067,0.1278673967737162,0.044642857142857144,1,3,2,9.350884616968491,9.51148146411212
38,1.791759469228055,1.0986122886681098,0.0,61ce33ee87df4732c0d50fe4,0.0004837929366231249,1.791759469228055,8.063215610385415e-05,0.007874015748031496,1,2,1,9.42512911890764,9.425613028909824
39,3.7612001156935624,7.020488548969376,4.053106451309981,61ce33ee87df4732c0d50fe4,0.0022162663642923417,8.119100837637486,0.1708586743634676,0.014925373134328358,1,3,2,9.683090226889943,9.873131432521228
40,4.343805421853684,6.306275286948015,3.6784591211780104,61ce33ee87df4732c0d50fe4,0.0037724756258880015,7.404887575616125,0.07677232864631815,0.026845637583892617,1,3,2,9.839855287291273,9.923829250194043
41,0.0,5.893484138747778,3.496048213707944,61ce33ee87df4732c0d50fe4,4.7725862644967315e-05,6.992096427415888,0.05192573855772443,0.16025641025641027,1,3,2,9.8967146682487,9.950037113189108
42,3.1354942159291497,4.910200896774485,2.9753212762938634,61ce33ee87df4732c0d50fe4,0.0010810810810810815,6.008813185442595,0.01804935370152762,0.0728476821192053,1,3,2,9.945972164142283,9.965287953441575
43,5.831882477283517,6.225877690680422,3.534937064229286,61ce33ee87df4732c0d50fe4,0.014596977869098074,7.324489979348532,0.05034031077436754,0.1,1,3,2,9.991681563272044,10.058823244245096
44,2.3978952727983707,5.846438775057724,3.467198604964279,61ce33ee87df4732c0d50fe4,0.0005411787857915967,6.945051063725834,0.05052641936436087,0.0975609756097561,1,3,2,9.867238419861007,9.919656133697712
45,5.631211781821365,5.604575824572753,5.54907608489522,61ce33ee87df4732c0d50fe4,0.02591491733234256,6.703188113240863,0.011935723574215126,0.014598540145985401,2,3,1,9.93870989824589,9.977295479680848
46,5.7430031878094825,5.775586206785184,5.8377304471659395,61ce33ee87df4732c0d50fe4,0.02731451083388051,6.874198495453294,0.015014226307725975,0.04487179487179487,2,3,1,9.993236844679735,10.036487553997372
47,6.147399348728742,5.741934240620577,0.0,61ce33ee87df4732c0d50fe4,0.04381237992596414,6.840546529288687,4.685816034862473e-05,0.0,2,3,1,9.92358425423525,9.96838538411397
48,4.1666652238017265,3.7612001156935624,0.0,61ce33ee87df4732c0d50fe4,0.010612916495269435,4.859812404361672,8.227067050596463e-05,0.0,2,3,1,9.394826251599515,9.405495886750224
49,2.0794415416798357,1.6739764335716716,0.0,61ce33ee87df4732c0d50fe4,0.0011604293588627795,2.772588722239781,7.252683492892373e-05,0.0,2,3,1,9.530392824458414,9.531553927636756
50,6.8736812986483855,6.468216190540221,0.0,61ce33ee87df4732c0d50fe4,0.0902427637721756,7.566828479208331,4.668534080298789e-05,0.005952380952380952,2,3,1,9.877502855564135,9.97208034400174
51,5.033700567027251,4.7535901911063645,3.713572066704308,61ce33ee87df4732c0d50fe4,0.015320125754778162,5.8522024797744745,0.002046010279954088,0.0,2,3,1,9.88791695754517,9.905435653754145
52,-0.6931471805599453,6.177252311878423,7.275864600546533,61ce33ee87df4732c0d50fe4,5.32850215804337e-05,7.275864600546533,0.07699685618372672,0.0,2,3,1,9.75973264889099,9.839855287291273
53,-0.6931471805599453,5.765191102784844,6.863803391452954,61ce33ee87df4732c0d50fe4,5.766347595433051e-05,6.863803391452954,0.05518394648829431,0.00641025641025641,2,3,1,9.704121561132915,9.760886583937106
54,2.1400661634962708,4.071871706370041,5.0689042022202315,61ce33ee87df4732c0d50fe4,0.0007792803117121253,5.170483995038151,0.0072885629154251725,0.0,2,3,1,9.982252521171782,9.99035308555771
55,4.400603020246817,6.102558594613568,7.071573364211532,61ce33ee87df4732c0d50fe4,0.00701558061461651,7.201170883281678,0.05070155806146165,0.03333333333333333,2,3,1,9.993922230007335,10.05337200207342
56,0.0,3.676300671907076,4.3694478524670215,051033200328aa7edcf3b296,3.749109586473213e-05,4.3694478524670215,0.0029617965733138383,0.0,1,2,1,10.188440905416652,10.191407096789248
57,0.0,3.349904087274605,4.04305126783455,051033200328aa7edcf3b296,4.037467700258395e-05,4.04305126783455,0.0023013565891472853,0.0,1,2,1,10.115003767609359,10.117307776389454
58,1.3862943611198906,4.605170185988091,5.278114659230517,051033200328aa7edcf3b296,0.0003856908687686821,5.298317366548036,0.018898852569665416,0.012903225806451613,1,2,1,9.227295812625597,9.246768728589734
59,0.0,-0.6931471805599453,0.0,051033200328aa7edcf3b296,0.0007429420505200593,0.0,0.0007429420505200593,0.0,1,2,1,7.204892510204673,7.204892510204673
60,0.0,-0.6931471805599453,0.0,051033200328aa7edcf3b296,0.0003577817531305903,0.0,0.0003577817531305903,0.0,1,2,1,7.9355873855892,7.9355873855892
61,0.0,-0.6931471805599453,0.0,051033200328aa7edcf3b296,5.1821526662175436e-05,0.0,5.1821526662175436e-05,0.0,1,2,1,9.867704922396356,9.867704922396356
62,6.98933526597456,6.690842277418564,6.263398262591624,051033200328aa7edcf3b296,0.028167185877466243,7.383989457978509,0.013629283489096563,0.02336448598130841,1,2,1,10.516237796024043,10.558932865912062
63,6.028278520230698,6.646390514847729,7.025538314638521,1d8c7934d1eef9bb8610007b,0.08260350318471334,7.3395376954076745,0.22392515923566883,0.11458333333333333,1,2,1,8.155936337972394,8.521981708148035
64,0.0,4.908971640319756,5.602118820879701,1d8c7934d1eef9bb8610007b,0.00022609088853719182,5.602118820879701,0.061270630793578994,0.02247191011235955,1,2,1,8.331345424845724,8.394573477868327
65,0.0,-1.3862943611198906,0.0,9dade3c70ef729c8e6300ecd,0.0003299241174529858,0.0,0.0003299241174529858,0.0,1,4,3,8.016647877057803,8.016647877057803
66,0.0,-1.3862943611198906,0.0,9dade3c70ef729c8e6300ecd,0.00031075201988812914,0.0,0.00031075201988812914,0.0,1,4,3,8.076515327552329,8.076515327552329
67,0.0,-1.3862943611198906,0.0,9dade3c70ef729c8e6300ecd,0.037037037037037035,0.0,0.037037037037037035,0.0,1,4,3,3.295836866004329,3.295836866004329
68,2.5649493574615367,1.1786549963416462,0.0,9dade3c70ef729c8e6300ecd,0.0023752969121140157,2.5649493574615367,0.00018271514708569352,0.027777777777777776,1,4,3,8.605204068738951,8.607582191143917
69,4.605170185988092,3.9120230054281464,0.0,0dc64ed10ae9d06eb6663054,0.02824858757062148,4.605170185988092,0.0002824858757062147,0.06060606060606061,1,2,1,8.143226750367445,8.17188200612782
70,3.6635616461296463,2.970414465569701,0.0,0dc64ed10ae9d06eb6663054,0.1547619047619047,3.6635616461296463,0.003968253968253968,0.07142857142857142,1,2,1,5.3612921657094255,5.529429087511423
71,5.030437921392435,4.33729074083249,0.0,0dc64ed10ae9d06eb6663054,0.9683544303797464,5.030437921392435,0.006329113924050632,0.05555555555555555,1,2,1,1.6094379124341003,5.062595033026967
72,0.0,-0.6931471805599453,0.0,97abe76eb8708c3c3d9a688c,0.0018348623853211012,0.0,0.0018348623853211012,0.0,1,2,1,6.300785794663244,6.300785794663244
73,0.0,-0.6931471805599453,0.0,97abe76eb8708c3c3d9a688c,0.0005595970900951318,0.0,0.0005595970900951318,0.0,1,2,1,7.488293515159428,7.488293515159428
74,0.0,-0.6931471805599453,0.0,97abe76eb8708c3c3d9a688c,0.00016572754391779902,0.0,0.00016572754391779902,0.0,1,2,1,8.705165419719007,8.705165419719007
75,0.0,-0.6931471805599453,0.0,97abe76eb8708c3c3d9a688c,0.0018656716417910447,0.0,0.0018656716417910447,0.0,1,2,1,6.284134161070802,6.284134161070802
76,0.0,-0.6931471805599453,0.0,97abe76eb8708c3c3d9a688c,0.002994011976047903,0.0,0.002994011976047903,0.0,1,2,1,5.811140992976701,5.811140992976701
77,6.359573868672378,5.666426688112432,0.0,97abe76eb8708c3c3d9a688c,0.24753747323340466,6.359573868672378,0.0004282655246252675,0.07692307692307693,1,2,1,7.471363088187097,7.755767170102998
78,0.0,-0.6931471805599453,0.0,97abe76eb8708c3c3d9a688c,0.0036764705882352928,0.0,0.0036764705882352928,0.0,1,2,1,5.605802066295998,5.605802066295998
79,0.0,-0.6931471805599453,0.0,97abe76eb8708c3c3d9a688c,0.0004553734061930783,0.0,0.0004553734061930783,0.0,1,2,1,7.694392802629421,7.694392802629421
80,4.204692619390966,3.5115454388310203,0.0,055bdc7d333c545546f4e555,0.10702875399361023,4.897839799950911,0.0007987220447284347,0.25,2,4,2,7.0192966537150445,7.132497551660044
81,4.241326752570746,3.548179572010801,0.0,055bdc7d333c545546f4e555,0.05459544383346423,4.9344739331306915,0.0003927729772191672,0.25,2,4,2,7.786136437783072,7.842278779117352
82,3.0910424533583156,2.3978952727983702,0.0,055bdc7d333c545546f4e555,0.005643196101064513,3.784189633918261,0.00012825445684237533,0.03333333333333333,2,4,2,8.955835144218959,8.9614943233096
83,5.288267030694535,6.329275173400317,3.76065899009962,055bdc7d333c545546f4e555,0.0579964850615114,7.715569534520208,0.27050380785002914,0.13513513513513514,2,4,2,8.430545384690566,8.828787083914332
84,8.213517229210106,7.520370048650161,0.0,055bdc7d333c545546f4e555,0.7002181956171135,8.906664409770052,9.486765961483726e-05,0.02127659574468085,2,4,2,8.058327306580958,9.26302769425519
85,6.2813317304651,5.588184549905154,0.0,055bdc7d333c545546f4e555,0.20478927203065123,6.974478911025045,0.00019157088122605354,0.1111111111111111,2,4,2,8.33110454805304,8.560252680876685
86,0.0,-0.6931471805599453,0.0,055bdc7d333c545546f4e555,0.0003969829297340216,0.6931471805599453,0.0001984914648670108,0.022222222222222223,2,4,2,8.524367395164237,8.524764456912555
87,2.197224577336219,4.204692619390966,2.760730458931123,055bdc7d333c545546f4e555,0.0023192887514495537,5.5909869805108565,0.032212343770132684,0.15384615384615385,2,4,2,8.92172453036431,8.95686647085414
88,7.465369064246886,6.8109690102944445,2.4636268425786025,055bdc7d333c545546f4e555,0.3819573537452159,8.197263371414335,0.015090213231273932,0.08695652173913043,2,4,2,8.615045591583742,9.120962560824966
89,6.486922693742851,5.806639860095909,1.416606672028108,055bdc7d333c545546f4e555,0.1743923495816178,7.1929342212158,0.0022579359808739554,0.018518518518518517,2,4,2,8.73214326770192,8.926517509850122
90,-0.6931471805599453,2.833213344056216,2.1097538525880535,055bdc7d333c545546f4e555,0.0004921259842519684,4.219507705176107,0.033464566929133854,0.0,2,4,2,7.582738488914411,7.616775808698373
91,-1.0986122886681098,-1.6094379124341003,0.0,055bdc7d333c545546f4e555,0.0011668611435239206,0.0,0.0011668611435239206,0.0,3,5,2,6.75343791859778,6.75343791859778
92,6.882095532201559,7.052201883347165,3.97806317560675,055bdc7d333c545546f4e555,0.38187279613425607,8.661639795781266,0.3726002350790127,0.14285714285714285,3,5,2,7.539027055823995,8.943375541113124
93,-1.0986122886681098,-1.6094379124341003,0.0,055bdc7d333c545546f4e555,0.00027151778441487906,0.0,0.00027151778441487906,0.0,3,5,2,8.211211361793023,8.211482916445066
94,-1.0986122886681098,4.010962953283049,2.810200432858575,055bdc7d333c545546f4e555,0.00011824524062906476,5.62040086571715,0.032635686413621856,0.05555555555555555,3,5,2,9.009569671513699,9.042749779782222
95,-1.0986122886681098,5.903998521326706,1.5966880126013083,82235603d3c577a64274cbb1,0.00020846362309776955,7.983440063006542,0.6112153429226603,0.10112359550561797,3,8,5,7.5310163320779155,8.475746001502063
96,-1.0986122886681098,2.3150076129926034,0.8788898309344878,82235603d3c577a64274cbb1,0.0005959475566150181,4.394449154672439,0.04827175208581648,0.043478260869565216,3,8,5,7.3758821482150125,7.425357887027151
97,-1.0986122886681098,2.5055259369907366,0.9169934957341145,82235603d3c577a64274cbb1,0.00019387359441644034,4.584967478670572,0.018999612252811163,0.008695652173913044,3,8,5,8.52912176228151,8.54830418644129
98,-1.0986122886681098,5.624468667936475,1.5407820419232623,82235603d3c577a64274cbb1,0.0001740947075208915,7.7039102096163115,0.38596796657381643,0.06716417910447761,3,8,5,8.168202930236053,8.65591111072806
99,1.5404450409471486,6.246833245716928,1.664576004353981,82235603d3c577a64274cbb1,0.001134889753566797,8.326274787396764,0.33373865110246465,0.05789473684210526,3,8,5,9.01249900352419,9.42027709580311
100,2.538973871058276,5.8024959475922335,1.5734977137398256,82235603d3c577a64274cbb1,0.004058094831268688,7.88193748927207,0.2788338316958564,0.0375,3,8,5,8.812099108957337,9.144627828610801
101,5.373734005832791,5.902291745012049,1.5463861443896971,82235603d3c577a64274cbb1,0.05047983147382385,7.9817332866918855,0.17788874151517511,0.17164179104477612,3,8,5,9.199279424616758,9.458527693729824
102,5.60285655606624,6.2873937681478385,2.6627345323408584,82235603d3c577a64274cbb1,0.17702349869451695,8.366835309827675,0.3845953002610967,0.3387096774193548,5,8,3,8.119100837637486,8.943767262734637
103,4.858260813670253,4.682131227124219,1.7978758487841207,82235603d3c577a64274cbb1,0.2884012539184954,6.761572768804055,0.09852216748768476,0.1875,5,8,3,7.221835825288449,7.711101251840158
104,5.149817358229592,4.707275408925245,1.0593512767826485,82235603d3c577a64274cbb1,0.38124723573639974,6.786716950605081,0.010614772224679348,0.11363636363636363,5,8,3,7.226209010100671,7.72356247227797
105,6.22217936391851,5.754158681981267,0.5364793041447001,82235603d3c577a64274cbb1,0.4934378060724778,7.8336002236611035,0.0009794319294809002,0.02531645569620253,5,8,3,7.855932199718614,8.537975730598767
106,-1.6094379124341003,-2.0794415416798357,0.0,82235603d3c577a64274cbb1,0.0020746887966804984,0.0,0.0020746887966804984,0.0,5,8,3,6.1779441140506,6.1779441140506
107,-1.6094379124341003,-2.0794415416798357,0.0,82235603d3c577a64274cbb1,0.0019960079840319364,0.0,0.0019960079840319364,0.0,5,8,3,6.2166061010848646,6.2166061010848646
108,4.850466541943434,4.380462912697698,0.0,82235603d3c577a64274cbb1,0.5233415233415234,6.459904454377535,0.0008190008190008192,0.03571428571428571,5,8,3,6.366470447731438,7.107425474110705
109,3.784189633918261,5.729287765064563,1.5507247093119492,38cde5ccd8c7a6d7a31bb71c,0.02863340563991322,7.808729306744399,0.5054229934924076,0.1794871794871795,3,8,5,7.672292455628756,8.435983135990694
110,6.433475854873612,7.748028524432376,1.9442611971886177,38cde5ccd8c7a6d7a31bb71c,0.05908040884782125,9.827470066112213,0.5274833074902694,0.5037593984962406,3,8,5,9.477692177954713,10.360944044643913
111,7.05387378711213,6.938648142424507,1.6943973197156317,38cde5ccd8c7a6d7a31bb71c,0.2301013983696734,9.018089684104343,0.3167207899794557,0.3950617283950617,3,8,5,8.830250570199247,9.62172128051365
112,6.670132406403093,6.2314652154886145,3.0623416954471026,a3cf5d18447d24cb05b18728,0.20785554237511544,7.617759576608505,0.060234611836035366,0.16304347826086957,2,4,2,8.622093601241607,8.934191535338075
113,6.342121418721152,5.850764665004847,2.7686671335092683,a3cf5d18447d24cb05b18728,0.35356364768129506,7.237059026124737,0.07905384375972616,0.11363636363636363,2,4,2,7.508238774678663,8.074960359115858
114,6.769641976852503,6.358708442395948,3.171060709360576,a3cf5d18447d24cb05b18728,0.2582653817642699,7.745002803515839,0.08421052631578949,0.37209302325581395,2,4,2,8.39728289474368,8.816556768641856
115,8.056743774975313,7.363596594415368,0.0,a3cf5d18447d24cb05b18728,0.31849384211588905,8.749890955535259,5.0474459923278774e-05,0.11347517730496454,2,4,2,9.510593101601815,9.89404309370813
116,7.942184538873333,7.249037358313387,0.0,a3cf5d18447d24cb05b18728,0.5946317235548979,8.635331719433278,0.0001056747331712988,0.0684931506849315,2,4,2,8.252185436003328,9.155144736508232
117,-0.6931471805599453,-1.3862943611198906,0.0,a3cf5d18447d24cb05b18728,0.0004719207173194901,0.0,0.0004719207173194901,0.0,2,4,2,7.6586995582682995,7.6586995582682995
118,7.830624326216414,7.137477145656469,0.0,a3cf5d18447d24cb05b18728,0.39533422354881737,8.52377150677636,7.854842510407661e-05,0.3218390804597701,2,4,2,8.948715833843691,9.451795243061646
119,7.809135398120539,7.115988217560593,0.0,a3cf5d18447d24cb05b18728,0.446519216823786,8.502282578680484,9.064539521392318e-05,0.3191489361702128,2,4,2,8.717027173294824,9.308555419473137
120,5.975081067857458,5.281933887297512,0.0,a3cf5d18447d24cb05b18728,0.9087759815242494,6.668228248417403,0.0011547344110854505,1.0,2,4,2,4.3694478524670215,6.763884908562435
121,8.172023239091828,7.480851228474252,1.3195286648076292,a3cf5d18447d24cb05b18728,0.556726157716802,8.867145589594143,0.0011007154650522846,0.09774436090225563,2,4,2,8.6347984334905,9.450852217451484
122,8.78462153484075,7.4351429910471065,1.8337527368482425,a3cf5d18447d24cb05b18728,0.4966927697103321,8.821437352166997,0.01862692921766897,0.08227848101265822,1,4,3,8.760139370026627,9.48440514846878
123,10.081675578048475,8.701970064785256,1.6875316776756557,a3cf5d18447d24cb05b18728,0.8247696607888468,10.088264425905146,0.005452224024293455,0.19387755102040816,1,4,3,8.501063809486354,10.274326708723063
124,8.138856750696325,6.995537192365671,2.282668424858788,a3cf5d18447d24cb05b18728,0.2626332336477264,8.381831553485561,0.07223372440763748,0.11510791366906475,1,4,3,9.068085324395312,9.475853519656901
125,9.585621148907032,8.234763965245905,2.0877994208638744,a3cf5d18447d24cb05b18728,0.7328667103076699,9.621058326365796,0.02643637645400072,0.24705882352941178,1,4,3,8.472195825485501,9.896412583864164
126,0.0,3.295836866004329,3.9889840465642745,c67d986d77c8b9b2c96b0fad,0.00042955326460481115,3.9889840465642745,0.023195876288659805,0.1282051282051282,1,2,1,7.729295674310482,7.752764808851328
127,0.0,-0.6931471805599453,0.0,c67d986d77c8b9b2c96b0fad,0.00012607160867372666,0.0,0.00012607160867372666,0.0,1,2,1,8.978660489639687,8.978660489639687
128,0.0,6.397762641520038,7.0909098220799835,c67d986d77c8b9b2c96b0fad,0.00022820629849383824,7.0909098220799835,0.2740757644910997,0.043478260869565216,1,2,1,8.064950891749143,8.385260520155413
129,0.0,-0.6931471805599453,0.0,c67d986d77c8b9b2c96b0fad,0.000801282051282051,0.0,0.000801282051282051,0.0,1,2,1,7.129297548929373,7.129297548929373
130,0.0,-0.6931471805599453,0.0,c67d986d77c8b9b2c96b0fad,0.000662251655629139,0.0,0.000662251655629139,0.0,1,2,1,7.31986492980897,7.31986492980897
131,0.0,5.794536837924665,6.48768401848461,c67d986d77c8b9b2c96b0fad,0.0004987531172069824,6.48768401848461,0.3276807980049873,0.45454545454545453,1,2,1,7.206377291472252,7.60339933974067
132,0.0,-0.6931471805599453,0.0,c67d986d77c8b9b2c96b0fad,0.005376344086021503,0.0,0.005376344086021503,0.0,1,2,1,5.225746673713202,5.225746673713202
133,0.0,6.604621101971435,7.29776828253138,c67d986d77c8b9b2c96b0fad,0.0003856536829926726,7.29776828253138,0.5696104897801776,0.18181818181818182,1,2,1,7.017506142941256,7.860570785538664
134,7.596894438144544,6.903747257584598,0.0,c67d986d77c8b9b2c96b0fad,0.7142344926496952,7.596894438144544,0.00035855145213338117,0.1935483870967742,1,2,1,6.680854678790215,7.933438387627489
135,4.762173934797756,4.069026754237811,0.0,c67d986d77c8b9b2c96b0fad,0.7134146341463414,4.762173934797756,0.006097560975609754,1.0,1,2,1,3.8501476017100584,5.099866427824199
136,7.48324441607385,6.790097235513905,0.0,c67d986d77c8b9b2c96b0fad,0.5552779512804494,7.48324441607385,0.000312304809494066,0.45454545454545453,1,2,1,7.261225091971921,8.07153089355666
137,4.505349850705881,6.430525604644662,3.870549545017683,4dcd8687de59e7da3e4a7833,0.015552500429627086,7.8168199657645525,0.19771438391476198,0.15217391304347827,2,4,2,9.122164681072457,9.362030885216615
138,-0.6931471805599453,2.7080502011022096,2.04717228111105,4dcd8687de59e7da3e4a7833,0.010869565217391302,4.0943445622221,0.652173913043478,0.0425531914893617,2,4,2,3.4657359027997265,4.5217885770490405
139,5.60396213937399,5.778426017651967,3.310036603265178,4dcd8687de59e7da3e4a7833,0.10496810361492363,7.164720378771857,0.14498356852890007,0.1,2,4,2,8.263590432617319,8.551208070003515
140,6.2136075980886085,7.397255116033374,4.308700225916631,4dcd8687de59e7da3e4a7833,0.04974356420853456,8.783549477153265,0.27520788726783807,0.15422885572139303,2,4,2,9.51465829807939,9.907628965036679
141,6.898714534329988,6.3894013887953545,2.995732273553991,4dcd8687de59e7da3e4a7833,0.1416928796110952,7.775695749915245,0.0285959393766085,0.08490566037735849,2,4,2,9.359277484750553,9.545955098183267
